ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
11,میزبان,مہمان,Medium,آپ ایک دعوت میں مہمان ہیں۔ ملاقات کے اختتام پر میزبان آپ کی مزید خدمت کی پیشکش کرتا ہے۔,اور کچھ چاہیے ہو تو بتائیے گا۔,بہت شکریہ، آپ نے پہلے ہی بہت عزت اور توجہ دی ہے، مزید کسی چیز کی ضرورت نہیں اب اجازت دیجیے۔,,,,,,,جی سر، آپ کی ضرورت کے بارے میں بات کر لوں۔,,,,,,,ضرور نہیں یار، بس تقریباً ختم ہی ہو گیا ہے۔,,,,,,,جی یار، بس تقریباً ختم ہی ہو گیا، اگر کوئی اور ضروری کام نکل آیا تو بتاؤں,,,,,,
12,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ جم جانے کی پیشکش کرتا ہے۔,چل یار، میرے ساتھ جم چل۔,یار، آج تو نہیں ہو پائے گا، لیکن کسی دن ضرور چلیں گے۔,,,,,,,سر، ان شاء اللہ میں بہتر کر کے تلاش کروں گا۔,,,,,,,یار، بس کام مکمل ہو گیا، تو کچھ دیر آرام کر لیتا ہوں۔ تمہارا بہ,,,,,,,یار، بس تھوڑا کام مکمل کر لوٹ آؤں، پھر ہم مل کر چلتے ہیں,,,,,,
13,بزرگ خاتون,نوجوان,High,آپ ایک خاندانی دعوت میں موجود ہیں۔ کھانے کے دوران بزرگ خاتون آپ کو مزید کھانا لینے پر زور دیتی ہیں۔,بیٹا، تھوڑا سا اور کھا لو، بہت کم کھایا ہے۔,آپ کی محبت کا بہت شکریہ، میں نے بھرپور کھانا کھایا ہے، اب واقعی مزید گنجائش نہیں رہی۔,,,,,,,ابّا جان، میری بات سنو، میں نے کافی کھا لیا ہے، بس کچھ اور کر لیتا,,,,,,,ابّا جان، بس یہ کام مکمل کر لیتا ہوں، پھر کچن میں جاؤں، کچھ,,,,,,,ابّا جان، میری محبت کا اس کچھ تکلیف نہیں، بہت کر لیں یار।,,,,,,
14,میزبان,مہمان,Medium,آپ ایک ملاقات میں مہمان ہیں۔ گفتگو کے دوران میزبان آپ کو مزید چائے پیش کرنے کی پیشکش کرتا ہے۔,چائے دوبارہ ڈال دوں؟,بہت شکریہ، چائے بہت اچھی تھی، لیکن فی الحال یہی کافی ہے۔,,,,,,,بہت شکریہ سر، میرا چائے ختم ہی ہوا ہے۔ آپ کی نورنہاری,,,,,,,جی ماموں، چائے دوبارہ ڈالتا ہوں۔,,,,,,,جی یار، چائے دوبارہ ڈال دوں، امید ہے تمہاری تکلیف نہیں,,,,,,
15,چچا,بھتیجا,High,آپ اپنے چچا کے گھر آئے ہوئے ہیں۔ واپسی کے وقت وہ آپ کو رات وہیں قیام کرنے کی پیشکش کرتے ہیں۔,رات یہیں رک جاؤ، صبح آرام سے چلے جانا۔,چچا جان، آپ کی بہت مہربانی بہت مزہ آیا، لیکن گھر پر میرا انتظار ہو رہا ہے، ان شاء اللہ پھر کسی دن زیادہ وقت گزاروں گا۔,,,,,,,ابو، آپ کی بات بہت شکریہ، لیکن میں ضرور نکل جاؤں، بس تھوڑا کام مکمل,,,,,,,جی ماموں، میں ضرور رات یہیں رہوں گا، اور صبح آرام سے چل ک,,,,,,,سر، بس رہنے کا ماموں نے کامیابی کے لیے تیار کر لی، ضروری ہ,,,,,,
16,دوست,دوست,Medium,آپ اپنے دوست سے ملاقات کے دوران گفتگو کر رہے ہیں۔ بات چیت کے اختتام پر وہ آپ کو رات کے کھانے کی دعوت دیتا ہے۔,آج رات ہمارے ساتھ کھانا کھاؤ گے؟,بہت شکریہ یار، یہ تمہاری محبت ہے، کوشش کروں گا کہ ضرور آ سکوں۔,,,,,,,ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر میری رعائی پر اس کی ض,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام ن نہ نکل آیا۔,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ آپ کی محبت,,,,,,
17,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,کل شام ہمارے گھر کھانے پر تشریف لائیے گا۔,بہت شکریہ، آپ کی دعوت میرے لیے باعثِ خوشی ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ آپ کی محبت,,,,,,,جی ماموں، ان شاء اللہ میں ضرور تشریف لاؤں گا۔,,,,,,,سر، آپ کی تشریف کا بہت شکریہ، میری طرف سے۔ مجھے اس کے بارے م,,,,,,
18,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو اتوار کے دن اپنے گھر کھانے کی دعوت دیتے ہیں۔,اتوار کو ہمارے گھر کھانے پر ضرور آنا۔,جی چچا جان، آپ نے یاد کیا یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام ن نہ نکل آیا۔,,,,,,,یار، میرا بس تقریباً ختم ہی ہو گیا، پھر ہم دونوں کھانا رہ,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ اتوار کو,,,,,,
19,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو اپنے ساتھ لنچ کرنے کی دعوت دیتا ہے۔,یار، آج لنچ ہمارے ساتھ ہی کر لو۔,بہت شکریہ یار، اچھا لگے گا، دیکھتا ہوں وقت کیسے بنتا ہے۔,,,,,,,ابّا جان، میری پری شکریہ، بس یہ کام ہم دونوں کی مشترکہ محنت,,,,,,,جی یار، ان شاء اللہ میں آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہ,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور نہ آیا تو ہم تینوں با,,,,,,
20,ساس,داماد,High,آپ اپنی ساس سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو رات کے کھانے کی دعوت دیتی ہیں۔,آج رات آپ ہمارے ساتھ کھانا ضرور کھائیے گا۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔,,,,,,,ماموں جان، میری کامیابی کا بہت شکریہ، براہِ کرم ضرور کھانا کر لو,,,,,,,ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر آج رات کا کھانا نہیں کھ,,,,,,
21,کزن,کزن,Low,آپ اپنے کزن سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ رات کا کھانا کھانے کی دعوت دیتا ہے۔,کل رات ہمارے ساتھ ڈنر کر لو۔,بہت شکریہ، اچھا لگے گا، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہارا,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور نہ آیا تو بس تینوں ہی,,,,,,,سر، آپ کی دعائیں ہی میرا حوصلہ افزائی کر دیتی ہے۔ ان شاء اللہ م,,,,,,
22,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر آنے اور ساتھ کھانا کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر ضرور آئیے، چائے اور کھانے کا انتظام ہے۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,جی ماموں جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی محبت کا بے حد شکری�,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ آپ کی محبت,,,,,,,سر، میں ضرور آؤں گا، بس تقریباً 3 घंटे پورا وقت منتظر رکھنے,,,,,,
23,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتا ہے۔,یار، گھر آؤ، کھانا ساتھ کھائیں گے۔,یار، اچھا لگے گا، ان شاء اللہ ملتے ہیں۔,,,,,,,ابو، بس کام مکمل کر لو، پھر آؤن، کچھ دیر آرام کر لیتے ہیں، ان شاء الل�,,,,,,,ابّا جان، میں ضرور ختم ہوں گا، پھر یہ دن بختم ہو جائے,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہارا,,,,,,
24,استاد,طالب علم,Medium,آپ اپنے استاد سے تعلیمی سرگرمی کے بعد گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو دوپہر کے کھانے کی دعوت دیتے ہیں۔,اگر وقت ہو تو آج ہمارے ساتھ دوپہر کا کھانا کھا لینا۔,سر، آپ نے یاد کیا یہی میرے لیے کافی ہے، لیکن آج پہلے سے ایک مصروفیت ہے۔,,,,,,,جی ماموں، بس تیاری مکمل ہو جائے تو آؤنٹا ہم دوپہر کا کھانا,,,,,,,جی ماموں، یہ ضرور کرؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہارا,,,,,,,سر، میں ضرور آؤں گا اگر وقت ہو تھا۔ ان شاء اللہ آج دوپہر کا ک,,,,,,
25,ماموں,بھانجی,High,آپ اپنے ماموں سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو ہفتے کے دن اپنے گھر آنے کی دعوت دیتے ہیں۔,ہفتے کو ہمارے گھر ضرور آنا، سب تمہارا انتظار کریں گے۔,جی ماموں جان، آپ نے یاد کیا، ان شاء اللہ ضرور آؤں گی۔,,,,,,,جی سر، میں ضرور آؤں گا، ان شاء اللہ ہفتہ کی محنت کا نتیجہ بہ,,,,,,,جی سر، میں ضرور آؤں گا، امید ہے کہ آپ کی خدمت کرنے کو ملوں، تو کچ,,,,,,,ابو، آپ کی محبت کا بے حد شکریہ، مگر ہم اس وقت کچھ اور کام نہیں مکمل,,,,,,
26,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو ساتھ ڈنر کرنے کی دعوت دیتا ہے۔,ڈنر پر چلیں؟,معذرت کے ساتھ میں آج تھوڑا مصروف ہوں، کسی اور دن کا پلان بناتے ہیں۔,,,,,,,جی ماموں، میں ضرور آؤں گا۔ یہ تمہارا بہت شکریہ ہے,,,,,,,جی ماموں، ان شاء اللہ ڈنر چلتے ہی ہی ہیں۔,,,,,,,ٹھیک ہے، کیا آپ کامانے والوں کا امید ہے یا کچھ اور بس کام,,,,,,
27,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر آ جائیے، سب مل کر کھانا کھائیں گے۔,ماشاء اللہ، اچھا لگے گا، ان شاء اللہ شریک ہونے کی کوشش کروں گا۔,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام ن نکل آیا تو۔,,,,,,,ماموں جان، امید ہے تکلیف نہیں ہو گی، براہِ کرم آئیے ں,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہارا,,,,,,
28,خالہ,بھانجی,High,آپ اپنی خالہ سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو اگلے دن کھانے کی دعوت دیتی ہیں۔,کل کھانے پر آنا۔,خالہ جان، آپ نے یاد کیا، یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آؤں گی۔,,,,,,,یار، بس تیاری ہو گی، میں ان شاء اللہ آؤں گا۔,,,,,,,نہیں، میں نہیں آ سکتا، بس تقریباً یار۔,,,,,,,جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہارا شکریہ,,,,,,
29,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو باہر کھانا کھانے کی تجویز دیتا ہے۔,آج باہر کھانا کھاتے ہیں۔,یہ اچھی تجویز ہے، ساتھ کچھ وقت بھی گزار لیں گے۔,,,,,,,یار، بس کچھ مکمل نہیں، آپ کو ضرور تھا کافی وقت دینا، پر ان شاء الل,,,,,,,ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر آج میں باہر کھانا نہی�,,,,,,,جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ یہ آپ,,,,,,
30,بزرگ,نوجوان,High,آپ ایک سماجی موقع پر بزرگ سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ کھانے کی دعوت دیتے ہیں۔,بیٹا، آج ہمارے ساتھ کھانا کھا لو۔,آپ کی محبت کا شکریہ آپ نے فرمایا ہے تو ضرور شامل ہوں گا۔,,,,,,,ابو جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مگر میں ان شاء,,,,,,,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر میں نے کچھ کام نکل گیا ہے,,,,,,,ابّا جان، آپ کی خدمت کرنے کو موقع ملتا ہی نہیں، مگر آج کا کھانا کھلون�,,,,,,
31,بزرگ,نوجوان,High,آپ ایک بزرگ سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو کچھ رقم دینے کی پیشکش کرتے ہیں۔,یہ رقم رکھ لو۔,آپ کی دعائیں اور شفقت ہی میرے لیے کافی ہیں، فی الحال اس کی ضرورت نہیں۔,,,,,,,جی ماموں، میں ضرور رہنکوں گا۔ ان شاء اللہ میں تمہارا بہت,,,,,,,ٹھیک ہے، رہن دیجیے۔,,,,,,,رہنمایی کے لیے یہ رقم بس رکھ لیتا ہے۔,,,,,,
32,ساس,بہو,High,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,,,,,,,ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر یہ چوڑیاں میری شادی کی تیاری,,,,,,,ابّا جان، بس کام ہی نہیں تھا، ان کی محبت کا ایک ذہنی معیار بھ,,,,,,,ابو، آپ کی دعائیں رہنے دیجیے، ان شاء اللہ میں کام کر کے واپس آؤ�,,,,,,
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,,,,,,,ابو، آپ کی دعائیں ہی میرے لیے کافی ہیں، نہ تو میں کوئی ا,,,,,,,سر، بس کام ہو گیا، مجھے نہیں پوری تقریباً چاہیے۔,,,,,,
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,,,,,,,ماموں جان، آپ کی نشانی کا بہت شکریہ، مگر میں انکار نہیں کر سکتا۔,,,,,,,جی ماموں، رکھ لیتا ہوں۔ یہ تو آپ کی محبت کا ایک چھوٹی سی �,,,,,,,تم باہم کا تقریباً خیال ہی رہ لیں، ان شاء اللہ بہت سریلا پر مکمل,,,,,,
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,,,,,,,بہت شکریہ! یہ آپ کی محبت کا بہتر تقریر نہیں، مگر یہ میری,,,,,,,بہت شکریہ، یہ آپ کی اچھی خدمت کے لیے ایک چھوٹی سی ٹپ ہ�,,,,,,,بہت شکریہ سر، یہ آپ کی اچھی خدمت کے لیے ایک نان ریٹ میں رہن�,,,,,,
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,جی ماموں، بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیت,,,,,,,بہت شکریہ! مگر آپ کو اس کے عوض کچھ دینا چاہیے تھا۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,,,,,,,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر یہ تحفہ نہ رکھن دیجیے،,,,,,,
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,,,,,,,ابو، آپ کی محبت کا بے حد شکریہ، مگر میں نے کہا تو رہنے دیجی�,,,,,,,ماموں جان، آپ کی محبت کا بے حد شکریہ، مگر یہ اسکارف میری طرف سے قبول نہ,,,,,,,بہت شکریہ سر، یہ آپ کی محبت کا نشان دینے والی یک پوری گرال,,,,,,
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,,,,,,,ابو، آپ کی محبت کا بے حد شکریہ، مگر آپ کو نہیں رہنے دیجیے، ی,,,,,,,اب تک میری خدمت میں نہیں رہی گی۔,,,,,,,یار، بہت شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ یہ ک,,,,,,
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,,,,,,,جی سر، یہ میری طرف سے رکھ لی جائے گا، بس کام مکمل ہونے پر,,,,,,,سر، بس کام مکمل ہو جائے تو واپس کر لوں گا، آپ کی محبت کا بے حد شکریہ�,,,,,,,ٹھیک ہے یار، بس کام مکمل ہو گیا، باقی رقم واپس کر دینا، امید ہے تم�,,,,,,
