ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,3,3,4,0,0,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز,4,4,4,4,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,آپ کی محبت اور فکر کا بہت شکریہ، آپ نے میرے لیے بہت وقت دیا,4,4,4,4,0,0,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا,4,4,4,4,0,0,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی بہت زیادہ خوراک نہیں ہو پائ�,4,4,4,4,0,1
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,3,4,0,0,امی جان، آپ نے میرے بارے میں سوچا، یہی میرے لیے خوشی کی بات ہ�,4,4,4,4,0,0,امی جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے ک,4,4,4,4,0,0,امی جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لی�,4,4,4,4,0,0
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہ,4,4,4,4,0,0,ماموں جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے,4,4,4,4,0,0,ماموں جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار �,4,4,4,4,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,3,3,3,4,0,0,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,4,4,4,0,0,بہت شکریہ، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رک,4,4,4,4,0,0,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ آپ,4,4,4,4,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,سر، اس کی میرے لیے بہت شکریہ، یہ آپ کی حوصلہ افزائی ہے۔,4,3,4,4,0,0,سر، آپ نے مجھے اس قابل سمجھا، یہ میرے لیے بہت معنی رکھتا ہ�,4,3,4,4,0,0,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,4,3,4,4,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,جی چچا جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے,4,4,4,4,0,0,چچا جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے,4,4,4,4,0,0,چچا جان، آپ نے اتنی محبت دی ہے تو میرے بار میں بھی کوشش کروں گا,3,3,3,3,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,4,4,4,0,0,بہت شکریہ! اس کی کیا ضرورت تھی، لیکن اس کی جگہ میرے بہ,4,4,4,4,0,0,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا�,4,4,4,4,0,0,ارے یہ تمہاری محبت ہے، بہت شکریہ۔ چھوڑو، اتنی زحمت,4,4,4,4,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,3,4,4,0,0,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میر�,4,4,4,4,0,0,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے,4,4,4,4,0,0,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہے۔,4,3,4,4,0,0
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,4,4,4,4,0,0,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا�,4,4,4,4,0,0,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,ارے نہیں یار، اگر کوئی بات ہو تو ضرور کہا جائے، اس کی ضرور,2,2,2,2,0,0
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,4,4,4,4,0,0,آپ کی مہربانی، لیکن آپ زحمت نہ کریں۔ یہ کام میں خود مکمل کر لوں گا�,4,4,4,4,0,0,آپ کی بہت مہربانی، فی الحال تو میں سنبھال لوں گا، ضرورت ہوئی تو ضرور,4,4,4,4,0,0,آپ کی بہت مہربانی، لیکن فی الحال میرے پریشانی کی ضرورت نہیں۔,3,3,3,3,0,0
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,4,4,4,4,0,0,الحمدللہ بھائی، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریبا,4,4,4,4,0,0,نہیں، میں سنبھال لوں گی، پریشان ہو رہی تھی تو تمہاری مدد,4,4,4,4,0,0,تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہ�,4,4,4,4,0,0
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,3,4,4,4,0,0,امی، آپ کی بہت مہربانی، لیکن میں خود مکمل کر لوں گا۔,4,4,4,4,0,0,امی، آپ کی بہت مہربانی، لیکن واقعی آپ کو زحمت دینے کی ضرورت نہیں، میں خود کر,4,4,4,4,0,0,امی، آپ کی بہت مہربانی، لیکن میں بالکل ٹھیک ہوں، آپ جلد,4,4,4,4,0,0
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,4,4,4,4,0,0,ابو، آپ کی بہت مہربانی، لیکن میں خود مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور,4,4,4,4,0,0,ابو، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر,4,4,4,4,0,0,ابو، آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں اکی,4,4,4,4,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,ہاں، یار، تھوڑی کچھ ہو جائے گی، لیکن اس بار مجھے موقع دو,3,3,3,3,0,1,بہن، یہ میرا کام ہے، پھر کبھی تم دے دینا۔,3,3,3,3,0,0,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔ آئندہ پھر تمہاری,4,4,4,4,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، یہ آپ کی محبت ہے، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,4,4,4,0,0,سر، یہ آپ کی مہربانی ہے، لیکن واقعی ضرورت نہیں۔ چائے کا بل می�,4,4,4,4,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,4,4,4,0,0,"جی سر، جیسا آپ مناسب سمجھیں۔

سر، اس بار مجھے یہ موقع دیجیے، آج مجھے",4,4,4,4,0,0,جی سر، ابھی صورتحال دیکھ لیتا ہوں۔,4,3,4,4,0,0,سر، آپ کی مہربانی اپنی جگہ، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,4,4,4,4,0,0,تم نے پہل کیا یہی بہت ہے، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,بہت شکریہ، لیکن اس بار مجھے یہ موقع دو۔,4,4,4,4,0,0,یار، ہر بار تم ہی دیتے ہو، اس بار مجھے دینے دیجیے۔ پھر,4,4,4,4,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,"جی دادی، میں ضرور دوا وقت پر لاؤں گی۔ آپ کی نصیحت کا شکریہ۔
جی بیٹا،",4,4,4,4,0,0,جی دادی، میں دوا وقت پر لےاؤں گا۔,4,4,4,4,0,0,جی دادی جان، میں دوا وقت پر لے گی، آپ کی نصیحت کا شکریہ۔,4,4,4,4,0,0
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,جی چچا جان، ابھی لے آتا ہوں۔ اگر آپ بسنام کر لیں تو میں فائل لا دوں,4,4,4,4,0,0,جی چچا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0,جی چچا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,جی، ابھی گیٹ بند کر دیتا ہوں۔,4,4,4,4,0,0,جی، ابندھوں گیٹ بند کر دیتا ہوں۔ آپ آرام کریں۔ شکریہ۔,4,4,4,4,0,1,جی ابا جی، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,دادا جان، معذرت چاہتا ہوں، آفٹر شاپ میں ٹریفک کی وجہ سے د,4,4,4,4,0,0,جی دادا جان، مجھ سے کوئی غلطی نہیں، ان شاء اللہ آئندہ وقت کا زیادہ,3,3,3,3,0,0,جی دادا جان، معذرت چاہتا ہوں، بس ایک ضروری کام آنے پر دیر ہوئی۔,4,4,4,4,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,جی ابو، میں ابھی گھر کے کاموں میں مدد کر دیتا ہوں۔,4,4,4,4,0,0,جی ابو، ابھی کر دیتا ہوں۔,4,4,4,4,0,0,جی ابو، ابھی کر دیتا ہوں۔ اگر کوئی اور ضروری کام نکل آیا تو آپ بتا دیجیے گا,4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,جی امی، ابھی کچن میں ہاتھ بٹا دیتی ہوں۔ آپ رہنے دی�,4,4,4,4,0,0,جی امی، ابھی کچن میں ہوں۔,4,4,4,4,0,0,جی امی، ابھی کچھ میں ہاتھ بٹا دیتا ہوں۔,4,4,4,4,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,جی دادی جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,جی دادی، ابھی لے آتی ہوں۔ تم آرام کرو، میں سنبھال لوں گی۔,4,4,4,4,0,0,جی دادی جان، ابھی لeta hoon۔,4,4,4,4,0,0
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,4,4,4,4,0,0,جی سر، میں اس پر دوبارہ دیکھ لیتا ہوں۔,4,4,4,4,0,0,جی سر، میں اس پر غور کر لیتا ہوں۔ پھر بھی آپ نے مجھے بہتر,4,4,4,4,0,0,سر، میری میزانی بہتری حاضر ہے، آپ کی دعا ہی میرے لیے  کافی,2,2,2,2,0,0
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,4,4,4,4,0,0,اچھا یار، میں سوچنا چلتا ہوں، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,ٹھیک ہو سکتا ہے، دیکھتا ہوں میں کوئی بہتر حل نکالتا,4,4,4,4,0,0,آپ کی بات سمجھ رہا ہو، لیکن اگر آپ جلد ہو تو اتنا کچھ درست ہ,3,3,3,3,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,معذرت سر، میں آپ کی توقعات پر پوری توجہ نہیں دیا۔ آئندہ زیادہ خیال ر,4,4,4,4,0,0,معذرت سر، میری غلطی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,معذرت سر، میں آپ کی توقعات پر پوری توجہ دیتا ہوں گا آئندہ۔,4,4,4,4,0,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھو,4,4,4,4,0,0,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات مان لیتا ہوں�,4,4,4,4,0,0,جی ابو، آپ کی بات سمجھ گیا ہوں، آئندہ اس کی ضرورت نہیں ہ,4,4,4,4,0,0
