ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,آپ کی محبت اور فکر کا بہت شکریہ، آپ نے میرے لیے بہت وقت دیا,,,,,,,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا,,,,,,,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی بہت زیادہ خوراک نہیں ہو پائ�,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,امی جان، آپ نے میرے بارے میں سوچا، یہی میرے لیے خوشی کی بات ہ�,,,,,,,امی جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے ک,,,,,,,امی جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لی�,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہ,,,,,,,ماموں جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے,,,,,,,ماموں جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار �,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,بہت شکریہ، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رک,,,,,,,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ آپ,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,سر، اس کی میرے لیے بہت شکریہ، یہ آپ کی حوصلہ افزائی ہے۔,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہ میرے لیے بہت معنی رکھتا ہ�,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,جی چچا جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے,,,,,,,چچا جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے,,,,,,,چچا جان، آپ نے اتنی محبت دی ہے تو میرے بار میں بھی کوشش کروں گا,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,بہت شکریہ! اس کی کیا ضرورت تھی، لیکن اس کی جگہ میرے بہ,,,,,,,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا�,,,,,,,ارے یہ تمہاری محبت ہے، بہت شکریہ۔ چھوڑو، اتنی زحمت,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میر�,,,,,,,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے,,,,,,,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہے۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا�,,,,,,,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,,,,,,,ارے نہیں یار، اگر کوئی بات ہو تو ضرور کہا جائے، اس کی ضرور,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,آپ کی مہربانی، لیکن آپ زحمت نہ کریں۔ یہ کام میں خود مکمل کر لوں گا�,,,,,,,آپ کی بہت مہربانی، فی الحال تو میں سنبھال لوں گا، ضرورت ہوئی تو ضرور,,,,,,,آپ کی بہت مہربانی، لیکن فی الحال میرے پریشانی کی ضرورت نہیں۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,الحمدللہ بھائی، تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریبا,,,,,,,نہیں، میں سنبھال لوں گی، پریشان ہو رہی تھی تو تمہاری مدد,,,,,,,تم نے پوچھ لیا یہی کافی ہے، ابھی کام تقریباً ہو گیا ہ�,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,امی، آپ کی بہت مہربانی، لیکن میں خود مکمل کر لوں گا۔,,,,,,,امی، آپ کی بہت مہربانی، لیکن واقعی آپ کو زحمت دینے کی ضرورت نہیں، میں خود کر,,,,,,,امی، آپ کی بہت مہربانی، لیکن میں بالکل ٹھیک ہوں، آپ جلد,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,ابو، آپ کی بہت مہربانی، لیکن میں خود مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور,,,,,,,ابو، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر,,,,,,,ابو، آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں اکی,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,ہاں، یار، تھوڑی کچھ ہو جائے گی، لیکن اس بار مجھے موقع دو,,,,,,,بہن، یہ میرا کام ہے، پھر کبھی تم دے دینا۔,,,,,,,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔ آئندہ پھر تمہاری,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,سر، یہ آپ کی محبت ہے، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,سر، یہ آپ کی مہربانی ہے، لیکن واقعی ضرورت نہیں۔ چائے کا بل می�,,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,"جی سر، جیسا آپ مناسب سمجھیں۔

سر، اس بار مجھے یہ موقع دیجیے، آج مجھے",,,,,,,جی سر، ابھی صورتحال دیکھ لیتا ہوں۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، لیکن اس بار مجھے یہ موقع دیجیے۔,,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,تم نے پہل کیا یہی بہت ہے، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,بہت شکریہ، لیکن اس بار مجھے یہ موقع دو۔,,,,,,,یار، ہر بار تم ہی دیتے ہو، اس بار مجھے دینے دیجیے۔ پھر,,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,"جی دادی، میں ضرور دوا وقت پر لاؤں گی۔ آپ کی نصیحت کا شکریہ۔
جی بیٹا،",,,,,,,جی دادی، میں دوا وقت پر لےاؤں گا۔,,,,,,,جی دادی جان، میں دوا وقت پر لے گی، آپ کی نصیحت کا شکریہ۔,,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,جی چچا جان، ابھی لے آتا ہوں۔ اگر آپ بسنام کر لیں تو میں فائل لا دوں,,,,,,,جی چچا جان، ابھی لے آتا ہوں۔,,,,,,,جی چچا جان، ابھی لے آتا ہوں۔,,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,جی، ابھی گیٹ بند کر دیتا ہوں۔,,,,,,,جی، ابندھوں گیٹ بند کر دیتا ہوں۔ آپ آرام کریں۔ شکریہ۔,,,,,,,جی ابا جی، ابھی بند کر دیتا ہوں۔,,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,دادا جان، معذرت چاہتا ہوں، آفٹر شاپ میں ٹریفک کی وجہ سے د,,,,,,,جی دادا جان، مجھ سے کوئی غلطی نہیں، ان شاء اللہ آئندہ وقت کا زیادہ,,,,,,,جی دادا جان، معذرت چاہتا ہوں، بس ایک ضروری کام آنے پر دیر ہوئی۔,,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,جی ابو، میں ابھی گھر کے کاموں میں مدد کر دیتا ہوں۔,,,,,,,جی ابو، ابھی کر دیتا ہوں۔,,,,,,,جی ابو، ابھی کر دیتا ہوں۔ اگر کوئی اور ضروری کام نکل آیا تو آپ بتا دیجیے گا,,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,جی امی، ابھی کچن میں ہاتھ بٹا دیتی ہوں۔ آپ رہنے دی�,,,,,,,جی امی، ابھی کچن میں ہوں۔,,,,,,,جی امی، ابھی کچھ میں ہاتھ بٹا دیتا ہوں۔,,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,جی دادی جان، ابھی لے آتی ہوں۔,,,,,,,جی دادی، ابھی لے آتی ہوں۔ تم آرام کرو، میں سنبھال لوں گی۔,,,,,,,جی دادی جان، ابھی لeta hoon۔,,,,,,
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,جی سر، میں اس پر دوبارہ دیکھ لیتا ہوں۔,,,,,,,جی سر، میں اس پر غور کر لیتا ہوں۔ پھر بھی آپ نے مجھے بہتر,,,,,,,سر، میری میزانی بہتری حاضر ہے، آپ کی دعا ہی میرے لیے  کافی,,,,,,
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,اچھا یار، میں سوچنا چلتا ہوں، کوئی مسئلہ نہیں۔,,,,,,,ٹھیک ہو سکتا ہے، دیکھتا ہوں میں کوئی بہتر حل نکالتا,,,,,,,آپ کی بات سمجھ رہا ہو، لیکن اگر آپ جلد ہو تو اتنا کچھ درست ہ,,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,معذرت سر، میں آپ کی توقعات پر پوری توجہ نہیں دیا۔ آئندہ زیادہ خیال ر,,,,,,,معذرت سر، میری غلطی، آئندہ ایسا نہیں ہوگا۔,,,,,,,معذرت سر، میں آپ کی توقعات پر پوری توجہ دیتا ہوں گا آئندہ۔,,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھو,,,,,,,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات مان لیتا ہوں�,,,,,,,جی ابو، آپ کی بات سمجھ گیا ہوں، آئندہ اس کی ضرورت نہیں ہ,,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,جی سر، مجھ سے غلطی ہو گئی، میں دوبارہ دیکھ لیتا ہوں۔,,,,,,,جی سر، میں اس غلطی پر اپنی مہربانی مانگوں گا۔ آئندہ خیال رکھوں گ,,,,,,,جی سر، یہ میری کوتاہی تھی، آئندہ خیال رکھوں گا۔,,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,بہت شکریہ یار، ان شاء اللہ ضرور آؤں گا۔,,,,,,,بہت شکریہ یار، ان شاء اللہ ضرور آؤں گا۔,,,,,,,بہت مبارک ہو، یقیناً آؤں گا۔ تمہاری company کا انتظار ہوگا�,,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,جی خالہ جان، ان شاء اللہ تھوڑی دیر میں ضرور آؤں گی۔,,,,,,,خالہ جان، آپ نے یاد کیا، یہ میرے لیے بہت خوشی کی بات ہے، ان ش,,,,,,,جی خالہ جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,
