ID,Model,Topic,Power_Distance,Register,Sensitivity,CAS,FTV,Bias,model_Relational_Alignment,model_Indirectness,model_Facesaving,model_Cultural_Appropriateness,model_Directness_Threat,model_Hierarchy_Violation,gold_Relational_Alignment,gold_Indirectness,gold_Facesaving,gold_Cultural_Appropriateness,gold_Directness_Threat,gold_Hierarchy_Violation
13.0,Qalb-1.0-8B-Instruct,,High,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0
14.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
14.0,Qwen2.5-7B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
14.0,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
15.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.6875,0.0,0.3125,3.0,3.0,3.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
15.0,Qwen2.5-7B-Instruct,,High,,,0.4375,0.0,0.5625,2.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
15.0,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
16.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
16.0,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
16.0,Qwen2.5-7B-Instruct,,Medium,,,0.6875,0.0,0.3125,3.0,3.0,3.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
17.0,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
17.0,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
17.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
18.0,Qwen2.5-7B-Instruct,,High,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
18.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
18.0,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
19.0,Qalb-1.0-8B-Instruct,,Low,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
19.0,Qwen2.5-7B-Instruct,,Low,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
19.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
20.0,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
20.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.7188,0.0,0.2812,3.0,2.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
20.0,Qwen2.5-7B-Instruct,,High,,,0.7188,0.0,0.2812,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
21.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.875,0.125,0.125,3.0,3.0,3.0,3.0,0.0,1.0,3.0,3.5,3.5,4.0,0.0,0.0
21.0,Qalb-1.0-8B-Instruct,,Low,,,0.875,0.0,0.125,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
21.0,Qwen2.5-7B-Instruct,,Low,,,0.875,0.125,0.125,3.0,3.0,3.0,3.0,0.0,1.0,3.0,3.5,3.5,4.0,0.0,0.0
22.0,Qwen2.5-7B-Instruct,,Medium,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
22.0,Qalb-1.0-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
22.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
23.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.625,0.0,0.375,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
23.0,Qalb-1.0-8B-Instruct,,Low,,,0.875,0.0,0.125,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
23.0,Qwen2.5-7B-Instruct,,Low,,,0.625,0.125,0.375,2.0,2.0,2.0,2.0,0.0,1.0,3.0,3.5,3.5,4.0,0.0,0.0
24.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5938,0.0,0.4062,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,0.0
24.0,Qalb-1.0-8B-Instruct,,Medium,,,0.5938,0.0,0.4062,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,0.0
24.0,Qwen2.5-7B-Instruct,,Medium,,,0.5312,0.0,0.4688,2.0,2.0,2.0,1.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,0.0
25.0,Qwen2.5-7B-Instruct,,High,,,0.875,0.0,0.125,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
25.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.875,0.0,0.125,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
25.0,Qalb-1.0-8B-Instruct,,High,,,0.875,0.0,0.125,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
26.0,Qwen2.5-7B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
26.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
26.0,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
27.0,Qalb-1.0-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
27.0,Qwen2.5-7B-Instruct,,Medium,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
27.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
28.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,2.5,4.0,4.0,0.0,0.0
28.0,Qwen2.5-7B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,2.5,4.0,4.0,0.0,0.0
28.0,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,2.0,3.0,3.0,0.0,0.0,4.0,2.5,4.0,4.0,0.0,0.0
29.0,Qalb-1.0-8B-Instruct,,Low,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
29.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
29.0,Qwen2.5-7B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
30.0,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
30.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
30.0,Qwen2.5-7B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
31.0,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0
31.0,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0
31.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
32.0,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
32.0,Qwen2.5-7B-Instruct,,High,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
32.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
33.0,Qwen2.5-7B-Instruct,,Low,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
33.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.6562,0.0,0.3438,2.0,3.0,3.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
33.0,Qalb-1.0-8B-Instruct,,Low,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
34.0,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
34.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.6875,0.0,0.3125,3.0,3.0,3.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
34.0,Qwen2.5-7B-Instruct,,High,,,0.4375,0.0,0.5625,2.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
35.0,Qwen2.5-7B-Instruct,,Medium,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
35.0,Qalb-1.0-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
35.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
36.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
36.0,Qalb-1.0-8B-Instruct,,Medium,,,0.6562,0.0,0.3438,3.0,2.0,3.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
36.0,Qwen2.5-7B-Instruct,,Medium,,,0.7188,0.0,0.2812,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
37.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
37.0,Qalb-1.0-8B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
37.0,Qwen2.5-7B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
38.0,Qalb-1.0-8B-Instruct,,Medium,,,0.8438,0.0,0.1562,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,0.0
38.0,Qwen2.5-7B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,0.0
38.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.8438,0.0,0.1562,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,0.0
39.0,Qalb-1.0-8B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
39.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
39.0,Qwen2.5-7B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0
40.0,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0
40.0,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0
40.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
41.0,Qwen2.5-7B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
41.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
41.0,Qalb-1.0-8B-Instruct,,Medium,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
42.0,Qwen2.5-7B-Instruct,,High,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
42.0,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
42.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.7812,0.125,0.2188,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
43.0,Qwen2.5-7B-Instruct,,Medium,,,0.5312,0.125,0.4688,2.0,2.0,2.0,2.0,0.0,1.0,4.0,3.5,4.0,4.0,0.0,0.0
43.0,Qalb-1.0-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
43.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
44.0,Qwen2.5-7B-Instruct,,High,,,0.9375,0.0,0.0625,4.0,4.0,4.0,4.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
44.0,Qalb-1.0-8B-Instruct,,High,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
44.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.9375,0.0,0.0625,4.0,4.0,4.0,4.0,0.0,0.0,4.0,3.5,3.5,4.0,0.0,0.0
45.0,Qwen2.5-7B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
45.0,Qalb-1.0-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
45.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0
46.0,Qalb-1.0-8B-Instruct,,Medium,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
46.0,Qwen2.5-7B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
46.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.9375,0.0,0.0625,4.0,4.0,4.0,4.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
47.0,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
47.0,Qwen2.5-7B-Instruct,,Low,,,0.2812,0.0,0.7188,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
47.0,Qalb-1.0-8B-Instruct,,Low,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.5,4.0,4.0,0.0,0.0
48.0,Qwen2.5-7B-Instruct,,High,,,0.5938,0.0,0.4062,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,3.5,4.0,0.0,0.0
48.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.8438,0.0,0.1562,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,3.5,4.0,0.0,0.0
48.0,Qalb-1.0-8B-Instruct,,High,,,0.8438,0.125,0.1562,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,3.5,4.0,0.0,0.0
49.0,Meta-Llama-3.1-8B-Instruct,,High,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
49.0,Qwen2.5-7B-Instruct,,High,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
49.0,Qalb-1.0-8B-Instruct,,High,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
50.0,Qwen2.5-7B-Instruct,,Medium,,,0.625,0.0,0.375,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
50.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.625,0.125,0.375,2.0,2.0,2.0,2.0,0.0,1.0,3.0,3.5,3.5,4.0,0.0,0.0
50.0,Qalb-1.0-8B-Instruct,,Medium,,,0.8125,0.0,0.1875,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.5,3.5,4.0,0.0,0.0
51.0,Qwen2.5-7B-Instruct,,Medium,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
51.0,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
51.0,Qalb-1.0-8B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0
