ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
11,میزبان,مہمان,Medium,آپ ایک دعوت میں مہمان ہیں۔ ملاقات کے اختتام پر میزبان آپ کی مزید خدمت کی پیشکش کرتا ہے۔,اور کچھ چاہیے ہو تو بتائیے گا۔,بہت شکریہ، آپ نے پہلے ہی بہت عزت اور توجہ دی ہے، مزید کسی چیز کی ضرورت نہیں اب اجازت دیجیے۔,,,,,,,"""بہت شکریہ، آپ کی مہمان نوازی کافی ہے۔""",,,,,,,"""میزبان جان، میں اپنے لیے بہت بہت شکریہ، لیکن آپ کی مہ",,,,,,,"""میزبان جان، آپ کی بہت مہربانی، مگر ابھی میں کچھ اور چاہتا نہی",,,,,,,"""شکر ہوے، آپ کی بہت مہربانی، لیکن ابھی کچھ نہیں ہ�",,,,,,
12,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ جم جانے کی پیشکش کرتا ہے۔,چل یار، میرے ساتھ جم چل۔,یار، آج تو نہیں ہو پائے گا، لیکن کسی دن ضرور چلیں گے۔,,,,,,,"""جیا یار، میرے ساتھ جم چلیں۔""",,,,,,,"""یار، آج تو میں نہیں جا سکوں گا، لیکن اگلی بار ضرور چلوں گا!""",,,,,,,"""جی، یار، میرا بھی یہی پروگرام ہے۔ آپ ساتھ چلے، چلتے",,,,,,,"""یار، تم آ گئے، بس ابھی کچھ دیر آرام کر لے، پھر آگے میں سنبھال",,,,,,
13,بزرگ خاتون,نوجوان,High,آپ ایک خاندانی دعوت میں موجود ہیں۔ کھانے کے دوران بزرگ خاتون آپ کو مزید کھانا لینے پر زور دیتی ہیں۔,بیٹا، تھوڑا سا اور کھا لو، بہت کم کھایا ہے۔,آپ کی محبت کا بہت شکریہ، میں نے بھرپور کھانا کھایا ہے، اب واقعی مزید گنجائش نہیں رہی۔,,,,,,,"""جی، آنتی، مجھے کھانا کافی ہو گیا ہے، لیکن آپ کی دعوت پر میرا بہ",,,,,,,"""مамا، میں تھوڑا سا بیش کھا رہا ہوں، مگر اگر آپ کیا",,,,,,,"""جی، بزرگ خاتون، میں کچھ اور کھا لوں گا۔""",,,,,,,"""بہت شکریہ آنٹی، لیکن میں نے کافی کھا لیا ہے۔ آپ کی مہربانی ہے!""",,,,,,
14,میزبان,مہمان,Medium,آپ ایک ملاقات میں مہمان ہیں۔ گفتگو کے دوران میزبان آپ کو مزید چائے پیش کرنے کی پیشکش کرتا ہے۔,چائے دوبارہ ڈال دوں؟,بہت شکریہ، چائے بہت اچھی تھی، لیکن فی الحال یہی کافی ہے۔,,,,,,,"""نہیں، شکریہ! میں نے کافی پی لی ہے، آپ کو زحمت نہ دیں۔""",,,,,,,"""میزبان جان، میں اسے بہت میلی ہوں، لیکن آپ کی مہربانی ک",,,,,,,"""جی، ضرور، شکر ہو۔""",,,,,,,"""میزبانی، بس اب کافی ہو گیا، میں نے پہلے ہی کافی پی لی ہ�",,,,,,
15,چچا,بھتیجا,High,آپ اپنے چچا کے گھر آئے ہوئے ہیں۔ واپسی کے وقت وہ آپ کو رات وہیں قیام کرنے کی پیشکش کرتے ہیں۔,رات یہیں رک جاؤ، صبح آرام سے چلے جانا۔,چچا جان، آپ کی بہت مہربانی بہت مزہ آیا، لیکن گھر پر میرا انتظار ہو رہا ہے، ان شاء اللہ پھر کسی دن زیادہ وقت گزاروں گا۔,,,,,,,"""جی چچا جان، آپ کی بہت مہربانی۔ میں رات وہیں قیام کرتا ہ",,,,,,,"""جی چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہا",,,,,,,"""چچا جان، آپ کی مہربانی، مگر مجھے گھر جانا ہے۔ ان شاء اللہ جلد دوبارہ آؤں گا۔""",,,,,,,"""چچا جان، میں آپ کی خواہشوں کو میں نہیں چھوڑ سکتا، مگ",,,,,,
16,دوست,دوست,Medium,آپ اپنے دوست سے ملاقات کے دوران گفتگو کر رہے ہیں۔ بات چیت کے اختتام پر وہ آپ کو رات کے کھانے کی دعوت دیتا ہے۔,آج رات ہمارے ساتھ کھانا کھاؤ گے؟,بہت شکریہ یار، یہ تمہاری محبت ہے، کوشش کروں گا کہ ضرور آ سکوں۔,,,,,,,"""بلیں، میں آئے گا۔ کب تک آتا ہوں؟""",,,,,,,"""جی، بہت خوشی ہوئی کہ تم نے مجھے دعوت دی ہے، لیکن ابھی می",,,,,,,"""جی، یقیناً، بس آپ کی دعوت قبول کر لوں گا۔""",,,,,,,"""ضرور، مجھے بہت خوشی ہوگی! کہاں ملیں گے؟""",,,,,,
17,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,کل شام ہمارے گھر کھانے پر تشریف لائیے گا۔,بہت شکریہ، آپ کی دعوت میرے لیے باعثِ خوشی ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,"""بہت شکریہ! میں کوشش کروں گی کہ ضرور آؤں۔""",,,,,,,"""جی پڑوسی جان، کل ضرور آؤں گا۔ آپ کی دعوت کا شکریہ۔""",,,,,,,"""بھتیجا، میں تشریف لائیں گا۔ میں کل شام آ آں گا۔""",,,,,,,"""جی، کل شام ضرور آؤں گا۔""",,,,,,
18,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو اتوار کے دن اپنے گھر کھانے کی دعوت دیتے ہیں۔,اتوار کو ہمارے گھر کھانے پر ضرور آنا۔,جی چچا جان، آپ نے یاد کیا یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,"""جی چچا جان، اتوار کو ضرور آؤں گا۔""",,,,,,,"""چچا جان، میں آ آواں گا۔ بہت مبارک ہوں۔""",,,,,,,"""جی چچا جان، اتوار کو ضرور آؤں گا، آپ کی دعوت کا شکریہ۔""",,,,,,,"""چچا جان، بہت شکریہ! ان شاء اللہ میں آؤں گا۔""",,,,,,
19,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو اپنے ساتھ لنچ کرنے کی دعوت دیتا ہے۔,یار، آج لنچ ہمارے ساتھ ہی کر لو۔,بہت شکریہ یار، اچھا لگے گا، دیکھتا ہوں وقت کیسے بنتا ہے۔,,,,,,,"""جی، میں آئے گا۔ ایک آج کے لنچ کیا گا۔""",,,,,,,"""جی، یقیناً آج لنچ کر لوں گا، بس کھڑے ہو کر بات کرتے رہی",,,,,,,"""شکریہ یار، مگر آج مجھے کچھ اور مصروفیات ہیں، ان شاء اللہ اگلی بار ساتھ چلوں گا۔""",,,,,,,"""جی، میں ضرور آؤں گا۔ بس آپ کو بتانا چاہتا تھا کہ میں مصروفیت کی وج",,,,,,
20,ساس,داماد,High,آپ اپنی ساس سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو رات کے کھانے کی دعوت دیتی ہیں۔,آج رات آپ ہمارے ساتھ کھانا ضرور کھائیے گا۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,"""جی امی، بہت شکریہ! میں ضرور آؤں گا۔""",,,,,,,"""جی، مرسلاً آں گا، بہت مبارک ہوں۔""",,,,,,,"""جی ساس جان، آپ کی دعوت کا شکریہ۔ میں ضرور آئیں گا۔""",,,,,,,"""ساسی، آپ کی دعوت بہت خوبصورت ہے، مگر مجھے افسوس ہے کہ می�",,,,,,
21,کزن,کزن,Low,آپ اپنے کزن سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ رات کا کھانا کھانے کی دعوت دیتا ہے۔,کل رات ہمارے ساتھ ڈنر کر لو۔,بہت شکریہ، اچھا لگے گا، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,"""یار، بہت شکریہ! کل رات ان شاء اللہ آؤں گا۔""",,,,,,,"""ارے، کل رات ہماری دعوت قبول کر لو!"" (Answer in the same role as the user.)",,,,,,,"""جی، میں آئیں گی۔ تھوڑی دیر بعد آں گیں۔""",,,,,,,"""ارے، کل بہت ضرور آؤں گا۔ تمہاری دعوت کا شکریہ۔""",,,,,,
22,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر آنے اور ساتھ کھانا کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر ضرور آئیے، چائے اور کھانے کا انتظام ہے۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,"""جی، آپ کی دعوت قبول کروں گا، بس آپ کی بہت مہربانی۔""",,,,,,,"""جی پڑوسی صاحب، آپ کی دعوت قبول کرنے کے لیے خوشی ہوئی۔ آج شام ضرور آ",,,,,,,"""بہت شکریہ! میں کوشش کروں گی کہ ضرور آ سکوں۔""",,,,,,,"""بھتیجا جان، مونیمہ کریں، شام ہمارے گھر آئیں، چائے اور",,,,,,
23,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتا ہے۔,یار، گھر آؤ، کھانا ساتھ کھائیں گے۔,یار، اچھا لگے گا، ان شاء اللہ ملتے ہیں۔,,,,,,,"""بہت شکری۔ لیکن مجھے افسوس ہے، میرے پاس کل مصروفیت ہے، شاید",,,,,,,"""جی، میں آں گا، کھانا ساتھ کھانا ہے۔""",,,,,,,"""ضرور، میں آؤں گا! تمہاری دعوت کا انتظار رہے گا۔""",,,,,,,"""جی یار، بس ابھی میں کسی کام کا فائدہ اٹھا کر آ رہا ہوں، کھانا",,,,,,
24,استاد,طالب علم,Medium,آپ اپنے استاد سے تعلیمی سرگرمی کے بعد گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو دوپہر کے کھانے کی دعوت دیتے ہیں۔,اگر وقت ہو تو آج ہمارے ساتھ دوپہر کا کھانا کھا لینا۔,سر، آپ نے یاد کیا یہی میرے لیے کافی ہے، لیکن آج پہلے سے ایک مصروفیت ہے۔,,,,,,,"""جی استاد، بس ابھی آئی۔ آپ کی دعوت قبول کرنے کا بہت شکریہ۔""",,,,,,,"""جی، آپ کی دعوت بہت اچھی لگتی ہے، لیکن مجھے یہاں سے جل",,,,,,,"""جی، مرسلاً آں گا، آپ کی دعوت میں بہت شکریہ۔""",,,,,,,"""سر، آپ کی دعوت کا بہت شکریہ، مگر آج مجھے کچھ اور مصروفیات ہیں۔""",,,,,,
25,ماموں,بھانجی,High,آپ اپنے ماموں سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو ہفتے کے دن اپنے گھر آنے کی دعوت دیتے ہیں۔,ہفتے کو ہمارے گھر ضرور آنا، سب تمہارا انتظار کریں گے۔,جی ماموں جان، آپ نے یاد کیا، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی ماموں، آپ کی دعوت قبول کرنے کے لیے خوش ہوں۔ ہفتے کو",,,,,,,"""جی ماموں، ان شاء اللہ میں آؤں گی۔ آپ سب سے ملنے کا انتظار ہے!""",,,,,,,"""مамوں جان، بہت مبارک ہو۔ ہفتے کو ضرور آں گوں۔""",,,,,,,"""ماموں جان، آپ کی بہت مہربانی، مگر ہمیں یہاں بہت مصروفیت",,,,,,
26,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو ساتھ ڈنر کرنے کی دعوت دیتا ہے۔,ڈنر پر چلیں؟,معذرت کے ساتھ میں آج تھوڑا مصروف ہوں، کسی اور دن کا پلان بناتے ہیں۔,,,,,,,"""جی، یقیناً!"" (Answer is in English because it reflects the speaker's role.)",,,,,,,"""یار، آج تو کچھ اور مصروفیت ہے، لیکن اگلی بار ضرور چلیں گے!""",,,,,,,"""بات کرنا چاہتے ہیں؟ میں آئیں گے۔""",,,,,,,"""جی، چلو، میں ضرور آؤں گا۔""",,,,,,
27,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر آ جائیے، سب مل کر کھانا کھائیں گے۔,ماشاء اللہ، اچھا لگے گا، ان شاء اللہ شریک ہونے کی کوشش کروں گا۔,,,,,,,"""بہت شکریہ! آج شام میں نہیں آ سکوں گی، لیکن آپ سب کا خیال رکھیں۔""",,,,,,,"""جی پڑوسی جان، آپ کی دعوت قبول کرنے کے لیے شکر ہوگا۔ آج شام ضرور",,,,,,,"""بھتیجا جان، میں آج آ جائیں گا، امید کرتا ہूں کہ سب کھ",,,,,,,"""پڑوسی جان، آپ کی دعوت کا بہت شکریہ۔ بس ابھی کچھ کام باقی ہیں،",,,,,,
28,خالہ,بھانجی,High,آپ اپنی خالہ سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو اگلے دن کھانے کی دعوت دیتی ہیں۔,کل کھانے پر آنا۔,خالہ جان، آپ نے یاد کیا، یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی، مرسلاً آں گے۔""",,,,,,,"""خالہ جان، کل کھانے پر ضرور آؤں گا۔""",,,,,,,"""جی خالہ جان، کل ضرور آؤں گا، آپ کی دعوت کا شکریہ!""",,,,,,,"""خالہ، بہت شکریہ! مگر کل مجھے کچھ مصروفیت ہے، اس لیے نہیں آ سکوں گی۔""",,,,,,
29,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو باہر کھانا کھانے کی تجویز دیتا ہے۔,آج باہر کھانا کھاتے ہیں۔,یہ اچھی تجویز ہے، ساتھ کچھ وقت بھی گزار لیں گے۔,,,,,,,"""جی، یہ بہت اچھا خیال ہے۔ بس آئیے مل کر سب کام مکمل کر لیتے",,,,,,,"""یار، آج تو گھر پر کچھ خاص کھانے کا پروگرام ہے، پھر کبھی چلیں گے۔""",,,,,,,"""بہت مبارک ہو، آج کھانے کیلئے آئیں گے۔""",,,,,,,"""جی، یہ بہت اچھا ہے، لیکن میں ابھی کچھ کام کے ساتھ مشغ",,,,,,
30,بزرگ,نوجوان,High,آپ ایک سماجی موقع پر بزرگ سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ کھانے کی دعوت دیتے ہیں۔,بیٹا، آج ہمارے ساتھ کھانا کھا لو۔,آپ کی محبت کا شکریہ آپ نے فرمایا ہے تو ضرور شامل ہوں گا۔,,,,,,,"""جی بزرگ، آپ کی دعوت قبول کرنا میرا فخر ہے۔""",,,,,,,"""جی بزرگ جان، آپ کی دعوت سے بہت خوش ہوا، لیکن مجھے کچھ کام ہیں، اگر",,,,,,,"""چچا جان، مجبور نہیں، آج میں کسی کے ساتھ کھانا کھانا چاہتا",,,,,,,"""بہت شکریہ، لیکن آج مجھے کچھ اور مصروفیات ہیں۔ ان شاء اللہ اگلی بار ضرور آؤں گا۔""",,,,,,
31,بزرگ,نوجوان,High,آپ ایک بزرگ سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو کچھ رقم دینے کی پیشکش کرتے ہیں۔,یہ رقم رکھ لو۔,آپ کی دعائیں اور شفقت ہی میرے لیے کافی ہیں، فی الحال اس کی ضرورت نہیں۔,,,,,,,"""بہت شکریہ، لیکن میں یہ نہیں لے سکتا۔ آپ کی دعائیں ہی میرے لیے کافی ہیں۔""",,,,,,,"""جی بزرگ جان، بہت شکری۔""",,,,,,,"""بزرگ صاحب، آپ کی بہت مہربانی، لیکن یہ رقم ضرور قبول نہیں کرسکتا، آپ",,,,,,,"""بزرگ جان، میں اس کے لیے بہت شکریہ، لیکن آپ کی بہت مہرب",,,,,,
32,ساس,بہو,High,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,,,,,,,"""شکریہ ساس جی، یہ آپ کی محبت ہے۔ مگر مجھے یہ سب کچھ آپ کی طرف سے بہت قیمتی لگتا ہے، میں بعد میں لوں گی۔""",,,,,,,"""جی ساسی، آپ کی بہت مہربانی۔ یہ چوڑیاں بہت سوغات ہیں",,,,,,,"""جی بہو، میں لیاں گے۔ آپ کی بہت مہربانی شکریہ۔""",,,,,,,"""ساسی، آپ کی بہت مہربانی، مگر مجھے یہی کافی ہے۔""",,,,,,
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,,,,,,,"""واہ، یہ تو بہت اچھا ہے! تمہاری محبت کا شکریہ، یہ میرے لیے بہت خاص ہے۔""",,,,,,,"""ارے، تم نے کیا کیا، مجھے یہی یہی کافی تھا، تمہاری بہت",,,,,,,"""آپ کی بہت مہربانی، جیسے ہوا چھوٹا سا تحفہ!""",,,,,,,"""شکریہ یار، تمہاری بہت مہربانی۔""",,,,,,
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,,,,,,,"""ماموں، یہ بہت خوبصورت ہے، مگر میں یہ آپ کے پاس ہی رہنے دوں گا۔ یہ آپ کی یادگار ہے۔""",,,,,,,"""جی ماموں، آپ کی بہت مہربانی۔ یہ انگوٹھی میں رکھی ہی",,,,,,,"""مамوں جان، بہت مبارک ہو۔ آپ کی مہربانی کو بہت شکریہ، مگ",,,,,,,"""ماموں جان، آپ کی بہت مہربانی، مگر میں نے پہلے ہی ایک انگ",,,,,,
