ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
11,Urdu,Refusing Offers,میزبان,مہمان,Medium,Formal,Polite closure,Neutral,اور کچھ چاہیے ہو تو بتائیے گا۔,آپ ایک دعوت میں مہمان ہیں۔ ملاقات کے اختتام پر میزبان آپ کی مزید خدمت کی پیشکش کرتا ہے۔,بہت شکریہ، آپ نے پہلے ہی بہت عزت اور توجہ دی ہے، مزید کسی چیز کی ضرورت نہیں اب اجازت دیجیے۔,دعوت کا بہت شکریہ! اگر ٹھیک ہونے والی چیز ہو تو بتا لوں,سر، آپ کی بہت مہربانی، لیکن ابھی بس ہم پھر سے آنے کا-plan نہی,سر، بہت شکریہ، لیکن آج کافیthing ہوگیا ہے، میں اور انشاء الل�
12,Urdu,Refusing Offers,دوست,دوست,Low,Informal,Friendly refusal,Neutral,چل یار، میرے ساتھ جم چل۔,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ جم جانے کی پیشکش کرتا ہے۔,یار، آج تو نہیں ہو پائے گا، لیکن کسی دن ضرور چلیں گے۔,سر، ابھی چलیمہ، اگر تو زحمت نہ کریں۔,جی سر، ان شاء اللہ میں اس سے ملنا پڑے گا۔,سر، بہت شکریہ، مگر آج میں تھوڑا سا.busy ہوں، شاید اگلے
13,Urdu,Refusing Offers,بزرگ خاتون,نوجوان,High,Formal,Respectful restraint,Positive,بیٹا، تھوڑا سا اور کھا لو، بہت کم کھایا ہے۔,آپ ایک خاندانی دعوت میں موجود ہیں۔ کھانے کے دوران بزرگ خاتون آپ کو مزید کھانا لینے پر زور دیتی ہیں۔,آپ کی محبت کا بہت شکریہ، میں نے بھرپور کھانا کھایا ہے، اب واقعی مزید گنجائش نہیں رہی۔,جی  Morma، بس ایسा کچھ کھا لو جیسا کہ انتھ بن جائیے گا۔ یہ ب,جی باجی، ان شاء اللہ کھا لوں گا۔ آپ کی بہت مہربانی۔,سر، بہت شکریہ، لیکن ابھی اتنا باقی نہیں ہے۔ میں کافی کھ
14,Urdu,Refusing Offers,میزبان,مہمان,Medium,Formal,Soft refusal,Positive,چائے دوبارہ ڈال دوں؟,آپ ایک ملاقات میں مہمان ہیں۔ گفتگو کے دوران میزبان آپ کو مزید چائے پیش کرنے کی پیشکش کرتا ہے۔,بہت شکریہ، چائے بہت اچھی تھی، لیکن فی الحال یہی کافی ہے۔,ٹھیک ہے، میں چائے دوبارہ ڈال لوں گا۔,ٹھیک ہے، شکریہ۔,سر، بہت شکریہ، لیکن ابھی اتنا نہیں ہوگا۔ میں اور یہ
15,Urdu,Refusing Offers,چچا,بھتیجا,High,Formal,Deferential refusal,Negative,رات یہیں رک جاؤ، صبح آرام سے چلے جانا۔,آپ اپنے چچا کے گھر آئے ہوئے ہیں۔ واپسی کے وقت وہ آپ کو رات وہیں قیام کرنے کی پیشکش کرتے ہیں۔,چچا جان، آپ کی بہت مہربانی بہت مزہ آیا، لیکن گھر پر میرا انتظار ہو رہا ہے، ان شاء اللہ پھر کسی دن زیادہ وقت گزاروں گا۔,چچا جان، ابھی خدا نواز، رات زحمت کیا گا، میری بیٹی کی ضرور,سر، آپ کی بہت مہربانی، لیکن میں واپس آنے دوں گا۔,سر، شکریہ، لیکن میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ میں صبح
16,Urdu,Invitation to a Meal,دوست,دوست,Medium,Informal,Courtesy + hesitation,Neutral,آج رات ہمارے ساتھ کھانا کھاؤ گے؟,آپ اپنے دوست سے ملاقات کے دوران گفتگو کر رہے ہیں۔ بات چیت کے اختتام پر وہ آپ کو رات کے کھانے کی دعوت دیتا ہے۔,بہت شکریہ یار، یہ تمہاری محبت ہے، کوشش کروں گا کہ ضرور آ سکوں۔,دعوت کا بہت شکریہ، آج رات مگر میں ساتھ ہونے دیتā گا۔,جی، ان شاء اللہ ہم ضرور کھانے آؤں گا۔ آپ کی دعوت کا بہت شکری�,جی سر، بہت شکریہ! آج رات ہمارے ساتھ کھانا کھانے کا موقع ملنے
17,Urdu,Invitation to a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite acceptance,Neutral,کل شام ہمارے گھر کھانے پر تشریف لائیے گا۔,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,بہت شکریہ، آپ کی دعوت میرے لیے باعثِ خوشی ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,دعوت کا بہت شکریہ، زحمت کا بہت بار بار مہربانی۔ ٹھیک ہے،,جی سر، ان شاء اللہ کل شام ہمارے گھر آنے کا بہت شکریہ۔,جی سر، ان شاء اللہ کل شام ہوں گا۔ آپ کی بہت مہمان نوازی کا شکریہ
18,Urdu,Invitation to a Meal,چچا,بھتیجا,High,Formal,Deferential acceptance,Positive,اتوار کو ہمارے گھر کھانے پر ضرور آنا۔,آپ اپنے چچا سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو اتوار کے دن اپنے گھر کھانے کی دعوت دیتے ہیں۔,جی چچا جان، آپ نے یاد کیا یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,جی ٹھیک ہے، اتوار کو ہمارے گھر کھانے پر ضرور آنا۔,جی چچا جان، ان شاء اللہ میں آتا ہوں گا۔ آپ کی دعوت کا بہت شکری�,جی چچا جان، ان شاء اللہ میں آؤں گا۔ آپ کی بہت مہمان نوازی کا شکری�
19,Urdu,Invitation to a Meal,دوست,دوست,Low,Informal,Friendly courtesy,Neutral,یار، آج لنچ ہمارے ساتھ ہی کر لو۔,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو اپنے ساتھ لنچ کرنے کی دعوت دیتا ہے۔,بہت شکریہ یار، اچھا لگے گا، دیکھتا ہوں وقت کیسے بنتا ہے۔,دادا، بس آؤمر سر، اب تو خوشی ہوگی۔,ٹھیک ہے، ان شاء اللہ میں آتا ہوں۔,ضرور، ان شاء اللہ آج ہی لنچ کریٹ۔ میں بھی بہت خوش ہوں۔
20,Urdu,Invitation to a Meal,ساس,داماد,High,Formal,Respectful acceptance,Negative,آج رات آپ ہمارے ساتھ کھانا ضرور کھائیے گا۔,آپ اپنی ساس سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو رات کے کھانے کی دعوت دیتی ہیں۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,دعوت کا بہت شکریہ، لیکن آج میری ڑ霭餐餐餓餐餐餐餐餐餐餐餐餐餐餐,جی ساس جان، ان شاء اللہ میں آؤں گا۔,سر، بہت شکریہ، لیکن آج کا کام بہت زیادہ ہے، میں کھانا نہ
21,Urdu,Invitation to a Meal,کزن,کزن,Low,Formal,Polite acceptance,Negative,کل رات ہمارے ساتھ ڈنر کر لو۔,آپ اپنے کزن سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ رات کا کھانا کھانے کی دعوت دیتا ہے۔,بہت شکریہ، اچھا لگے گا، ان شاء اللہ آنے کی کوشش کروں گا۔,جی ٹھیک ہے، اب تو ڈنر کر لوں گا۔,جی کزن، ان شاء اللہ میں آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔,سر، بہت شکریہ، لیکن آج میں تھوڑا سا بیمار ہوں، اس لیے می�
22,Urdu,Invitation to a Meal,پڑوسی,پڑوسی,Medium,Formal,Courtesy,Neutral,آج شام ہمارے گھر ضرور آئیے، چائے اور کھانے کا انتظام ہے۔,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر آنے اور ساتھ کھانا کھانے کی دعوت دیتے ہیں۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ آنے کی کوشش کروں گا۔,دعوت جان کا بہت شکریہ، گاہقہ میں ضرور آؤں گا۔,جی سر، ان شاء اللہ آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔,سر، بہت شکریہ، مگر آج میں کافی تھکا ہوں، شاید اگلے شام ملن
23,Urdu,Invitation to a Meal,دوست,دوست,Low,Informal,Friendly,Positive,یار، گھر آؤ، کھانا ساتھ کھائیں گے۔,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتا ہے۔,یار، اچھا لگے گا، ان شاء اللہ ملتے ہیں۔,دادا جان، زحمت کیا غور، خبزہ دینا۔ ٹھیک ہے گھر ساتھ کھائ,جی سر، ان شاء اللہ گھر پھر سے ملنا ہوگا۔ آپ کی دعوت کا بہت شکری,"ضرور، ان شاء اللہ میں آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔
سر، اس"
24,Urdu,Invitation to a Meal,استاد,طالب علم,Medium,Formal,Respectful Acceptance,Negative,اگر وقت ہو تو آج ہمارے ساتھ دوپہر کا کھانا کھا لینا۔,آپ اپنے استاد سے تعلیمی سرگرمی کے بعد گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو دوپہر کے کھانے کی دعوت دیتے ہیں۔,سر، آپ نے یاد کیا یہی میرے لیے کافی ہے، لیکن آج پہلے سے ایک مصروفیت ہے۔,استاد جان، مگر میرے دوپہر میں قیمتی وقت نہیں ہوگا۔ آپ کی دع,جی سر، اگر آپ کا بہت شکریہ، مگر ابھی میں ایک کام مکمل کرنا باقی ہے۔,سر، بہت شکریہ، مگر ابھی اتنا وقت باقی نہیں ہے، میں جا نا چ
25,Urdu,Invitation to a Meal,ماموں,بھانجی,High,Formal,Deference,Positive,ہفتے کو ہمارے گھر ضرور آنا، سب تمہارا انتظار کریں گے۔,آپ اپنے ماموں سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو ہفتے کے دن اپنے گھر آنے کی دعوت دیتے ہیں۔,جی ماموں جان، آپ نے یاد کیا، ان شاء اللہ ضرور آؤں گی۔,ماما جان، ٹھیک ہے ہفتے کے دن اپنا خوبصورت بیان۔ آپ کی دعوت ک,جی ماما جان، ان شاء اللہ ہفتے کو ضرور آؤں گا۔ آپ کی دعوت کا بہت شکری,ہاہا ماما جان، ان شاء اللہ میں ہفتے کو ضرور آؤں گا۔ آپ کی دعائی
26,Urdu,Invitation to a Meal,دوست,دوست,Low,Informal,Friendly Refusal,Negative,ڈنر پر چلیں؟,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو ساتھ ڈنر کرنے کی دعوت دیتا ہے۔,معذرت کے ساتھ میں آج تھوڑا مصروف ہوں، کسی اور دن کا پلان بناتے ہیں۔,ٹھیک ہے، جا لوں گا۔,جی، بہت شکریہ! آج رات کا بہت@nate۔,"جی سر، شکریہ! آؤ مل کر کھانا پلا لیٹے ہیں۔

دعوت کا بہت شک"
27,Urdu,Invitation to a Meal,پڑوسی,پڑوسی,Medium,Formal,Polite acknowledgment,Neutral,آج شام ہمارے گھر آ جائیے، سب مل کر کھانا کھائیں گے۔,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,ماشاء اللہ، اچھا لگے گا، ان شاء اللہ شریک ہونے کی کوشش کروں گا۔,دعوت کا بہت شکریہ، زحمت کا بہت بار بار شکریہ۔ ٹھیک ہے،,جی سر، ان شاء اللہ آؤں گا، آپ کی دعوت کا بہت شکریہ۔,سر، بہت شکریہ، مگر آج میں کافی تھکا ہوں، اس لیے میں آپ کی
28,Urdu,Invitation to a Meal,خالہ,بھانجی,High,Formal,Respectful,Positive,کل کھانے پر آنا۔,آپ اپنی خالہ سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو اگلے دن کھانے کی دعوت دیتی ہیں۔,خالہ جان، آپ نے یاد کیا، یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آؤں گی۔,خالہ جان، ٹھیک ہے میں کل آ لوں گا۔,جی خالہ، ان شاء اللہ میں آؤں گا۔,"جی خالہ، بہت شکریہ! کل آؤ ملے گئے۔

سر، اس بارے میں میں"
29,Urdu,Invitation to a Meal,دوست,دوست,Low,Formal,Friendly acceptance,Negative,آج باہر کھانا کھاتے ہیں۔,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو باہر کھانا کھانے کی تجویز دیتا ہے۔,یہ اچھی تجویز ہے، ساتھ کچھ وقت بھی گزار لیں گے۔,سر، اب تو زحمت نہ کریں، آئندہ ٹیکسٹ میں ہی خوراک کر لو۔,جی، ان شاء اللہ باہر کھانا کھا لوں گا۔,جی سر، باہر کھانا کھانے پر میں خوش ہوں گا۔ اس موسم میں ٹھن
30,Urdu,Invitation to a Meal,بزرگ,نوجوان,High,Formal,Deferential,Positive,بیٹا، آج ہمارے ساتھ کھانا کھا لو۔,آپ ایک سماجی موقع پر بزرگ سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ کھانے کی دعوت دیتے ہیں۔,آپ کی محبت کا شکریہ آپ نے فرمایا ہے تو ضرور شامل ہوں گا۔,سر، بہت شکریہ! آج میری جانب سے خیال کرتا ہوں، لیکن اب تک میر,سر، ان شاء اللہ میں آپ کی دعوت کا بہت شکریہ۔ مگر ابھی کافی زحمت ہ,سر، بہت شکریہ، مگر آج میرے لئے کافی کام باقی ہے، میں اسے
31,Urdu,Declining Gifts,بزرگ,نوجوان,High,Formal,Indirect refusal,Neutral,یہ رقم رکھ لو۔,آپ ایک بزرگ سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو کچھ رقم دینے کی پیشکش کرتے ہیں۔,آپ کی دعائیں اور شفقت ہی میرے لیے کافی ہیں، فی الحال اس کی ضرورت نہیں۔,سر، اس سب کا بہت شکریہ، ابھی تک میری فکر نہیں کر رہا تھ,سر، بہت شکریہ، آپ کی دعوت کا بہت شکریہ۔,سر، بہت شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میں بالکل ٹھیک
32,Urdu,Declining Gifts,ساس,بہو,High,Formal,Respectful refusal,Positive,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,سر، بہت شکریہ، یہ صرف اجیالہ ہوں۔,جی ساس جان، انہیں میں رکھ لوں گا، شکریہ۔,سر، ان سب کی ضرورت نہیں ہے، آپ فکر نہ کریں۔ یہ چوڑیاں بال
33,Urdu,Declining Gifts,دوست,دوست,Low,Formal,Polite refusal,Neutral,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,سر، بہت شکریہ! یہ خاص ہی پڑھ لوں گا۔,جی، شکریہ! یہ بہت خوبصورت ہے۔,ضرور، شکریہ! اس سے میری بہت ضرورت ہے۔ آپ کی دعائیں مددگار ہو
34,Urdu,Declining Gifts,ماموں,بھانجا,High,Formal,Deferential refusal,Neutral,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,جی ourcem، بس رکھ لوں گا۔ اس سب کا بہت شکریہ۔,جی ماما جان، ان شاء اللہ میں اسے رکھ لوں گا۔,ماموں جان، یہ بہت خوبصورت ہے، میں ضرور رکھ لوں گا۔ آپ کی دع
35,Urdu,Declining Gifts,پڑوسی,پڑوسی,Medium,Formal,Face-saving refusal,Negative,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,سر، بہت شکریہ، یہ خیال تھا۔,سر، بہت شکریہ، آپ کی بہت مہربانی ہوگی۔,سر، اس کی بہت ضرورت نہیں ہے، میں بالکل ٹھیک ہوں۔ آپ
36,Urdu,Declining Gifts,استاد,طالب علم,Medium,Formal,Respectful decline,Positive,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,سر، شکریہ، اس سب کا بہت شکریہ۔ یہ میری کا بہت مفید ہون,سر، اس کی بہت شکریہ۔ آپ کی بہت مہربانی کا بہت شکریہ۔ یہ,سر، یہ بہت خوبصورت انعام ہے، مگر میری ضروریات میں اس کی زیادہ ضرورت نہ
37,Urdu,Declining Gifts,کزن,کزن,Low,Informal,Soft refusal,Neutral,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,سر، بہت شکریہ، یہ خیال نہیں رہنا۔,جی کزن، شکریہ! یہ بہت خوبصورت ہے۔,سر، بہت شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میں بالکل ٹھیک
38,Urdu,Declining Gifts,بڑی بہن,چھوٹی بہن,Medium,Formal,Gentle refusal,Positive,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,جی سر، شکریہ، اسکارف رکھ لوں گا۔,جی باجی، شکریہ!,باجی، شکریہ، لیکن اس سب کی ضرورت نہیں ہے۔ میں بالکل ٹھیک �
39,Urdu,Declining Gifts,دوست,دوست,Low,Informal,Polite refusal,Negative,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,دادی، یہ بہت خوبصورت ہے! شکریہ.,جی سر، بہت شکریہ!,ضرور، شکریہ! یہ بہت خوبصورت ہے۔ اب تو میرے لیے گھر آنا آ
40,Urdu,Declining Gifts,سسر,داماد,High,Formal,Respectful refusal,Negative,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,سر، اتنا رہن ماننا خود بس نہیں، میں بعد میں کام آئی گیاں ہوں,سر، اس سب کی ضرورت نہیں ہے، آپ فکر نہ کریں۔,سر، بہت شکریہ، مگر ابھی اتنا کام نہیں ہے۔ اگر اور بھی کچ
41,Urdu,Declining Gifts,پڑوسی,پڑوسی,Medium,Formal,Indirect refusal,Negative,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,سر، بہت شکریہ، یہ خیال کرتا ہوں کہ اس سب کا مقصد وہ تھا۔,سر، بہت شکریہ، آپ کی بہت مہربانی ہوگی۔,سر، اس کی بہت ضرورت نہیں ہے، میں بالکل ٹھیک ہوں۔ آپ
42,Urdu,Declining Gifts,بزرگ,نوجوان,High,Formal,Deference,Negative,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,سر، ابھی صرف ریکارڈ کر لو، جان کہ سفر میں آنے والے کاموں سے زائد۔,سر، اس سے شکریہ۔ مگر ابھی اتنا پلاں نہیں ہوں۔,سر، اس کی بہت ضرورت ہوگی، لیکن اگر آپ زحمت نہ کریں تو میں خود اپنا خرچہ
