ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
11,میزبان,مہمان,Medium,آپ ایک دعوت میں مہمان ہیں۔ ملاقات کے اختتام پر میزبان آپ کی مزید خدمت کی پیشکش کرتا ہے۔,اور کچھ چاہیے ہو تو بتائیے گا۔,بہت شکریہ، آپ نے پہلے ہی بہت عزت اور توجہ دی ہے، مزید کسی چیز کی ضرورت نہیں اب اجازت دیجیے۔,4,4,4,4,0,0,جی، ابھی میں تھک گیا ہوں، اس لیے آپ فکر نہ کریں۔ آئندہ موقع,1,1,1,1,0,0,جی، میں اپنی ضرورت بھول گئی۔ آپ فکر نہ کریں، میں سنبھ,2,2,2,2,0,0,جی، میں آپ کی مدد کر دیتا ہوں۔,2,2,2,2,0,0
12,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ جم جانے کی پیشکش کرتا ہے۔,چل یار، میرے ساتھ جم چل۔,یار، آج تو نہیں ہو پائے گا، لیکن کسی دن ضرور چلیں گے۔,3,4,4,4,0,0,آنٹی چلا، ہمارا جم کر لو۔,1,1,1,1,0,1,بہت مبارک ہو۔ ان شاء اللہ میں بھی تمہاری حوصلہ افزائی کرتا ہ,1,2,2,1,0,0,بھائی، میں اپنے ساتھیوں کے ساتھ چلا جاؤں گا۔,2,2,2,2,0,0
13,بزرگ خاتون,نوجوان,High,آپ ایک خاندانی دعوت میں موجود ہیں۔ کھانے کے دوران بزرگ خاتون آپ کو مزید کھانا لینے پر زور دیتی ہیں۔,بیٹا، تھوڑا سا اور کھا لو، بہت کم کھایا ہے۔,آپ کی محبت کا بہت شکریہ، میں نے بھرپور کھانا کھایا ہے، اب واقعی مزید گنجائش نہیں رہی۔,4,4,4,4,0,0,جی دادی، ابھی کھا رہا ہوں۔,2,2,2,2,0,0,آنٹی، واقعی تھوڑا سا اضافہ ہی کر لو، پھر بعد میں بڑھ جاؤ گ,1,1,1,1,0,1,چچا جان، میں ابھی کھانے کا کام مکمل کر دیتا ہوں، پھوپھو کی فکر ن,3,3,3,3,0,1
14,میزبان,مہمان,Medium,آپ ایک ملاقات میں مہمان ہیں۔ گفتگو کے دوران میزبان آپ کو مزید چائے پیش کرنے کی پیشکش کرتا ہے۔,چائے دوبارہ ڈال دوں؟,بہت شکریہ، چائے بہت اچھی تھی، لیکن فی الحال یہی کافی ہے۔,4,4,4,4,0,0,جی، چلو، ڈالی دیتا ہوں۔,2,1,2,1,0,0,آنٹی، آپ ضروری نہیں۔ یار، اگر آپ کھانے کا زمانہ بھول گئے,1,1,1,1,0,0,جی، چلو۔ آئندہ میں اٹھا لوں گا۔ آپ کی بہت مہربانی۔ (جی,2,2,2,2,0,0
15,چچا,بھتیجا,High,آپ اپنے چچا کے گھر آئے ہوئے ہیں۔ واپسی کے وقت وہ آپ کو رات وہیں قیام کرنے کی پیشکش کرتے ہیں۔,رات یہیں رک جاؤ، صبح آرام سے چلے جانا۔,چچا جان، آپ کی بہت مہربانی بہت مزہ آیا، لیکن گھر پر میرا انتظار ہو رہا ہے، ان شاء اللہ پھر کسی دن زیادہ وقت گزاروں گا۔,4,4,4,4,0,0,جی امی، پھوپھو۔ چچا جان، میں رات ہی یہیں رہ جاؤں گ,2,2,2,2,0,1,شاید میں کام کر رہ تھا، پھوپھو لوگوں کی وجہ سے دندان کا ز_BUF_,1,2,2,1,0,0,بھائی، میں سارا کام مکمل کر لوں گا، پھر آگے میں ہی سواری اٹھا لو,2,2,2,2,0,1
16,دوست,دوست,Medium,آپ اپنے دوست سے ملاقات کے دوران گفتگو کر رہے ہیں۔ بات چیت کے اختتام پر وہ آپ کو رات کے کھانے کی دعوت دیتا ہے۔,آج رات ہمارے ساتھ کھانا کھاؤ گے؟,بہت شکریہ یار، یہ تمہاری محبت ہے، کوشش کروں گا کہ ضرور آ سکوں۔,4,4,4,4,0,0,جی، آج رات ضرور۔ چلو، ابھی_ready ہو جاؤ تاکہ پہلے تم اور پھिर,2,2,2,2,0,0,جی، میں آج رات آپ کے ساتھ کھانے کا منصوبہ بنا لوں گا۔ آپ کی ب�,3,3,3,3,0,0,بھائی، میں نے آج کی مدد سے ایک جامعہ کر لیا جاندا تھا، لیک,2,2,2,2,0,0
17,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,کل شام ہمارے گھر کھانے پر تشریف لائیے گا۔,بہت شکریہ، آپ کی دعوت میرے لیے باعثِ خوشی ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,4,4,4,4,0,0,آنٹی، آپ کی بہت مہربانی! میرے سارے دوستیں ادا کرنے کی ضرورت,1,1,1,1,0,0,بہت مبارک ہو۔ میں آپ کی حوصلہ افزائی کی بہت شکریہ ادا کرتا ہ,3,3,3,3,0,0,بہت مبارک ہو۔ ان شاء اللہ میں ضرور آؤں گا۔,3,3,3,3,0,0
18,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو اتوار کے دن اپنے گھر کھانے کی دعوت دیتے ہیں۔,اتوار کو ہمارے گھر کھانے پر ضرور آنا۔,جی چچا جان، آپ نے یاد کیا یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,4,4,4,4,0,0,جی، میں اٹوار کो ضرور آؤں گا۔,1,1,1,1,0,0,آنٹی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے نہیں آ س,2,2,2,2,0,1,آنٹی، معذرت چاہتی ہوں، میں اتوار کو نہیں آ سکوں گی۔ می,3,3,3,3,0,1
19,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو اپنے ساتھ لنچ کرنے کی دعوت دیتا ہے۔,یار، آج لنچ ہمارے ساتھ ہی کر لو۔,بہت شکریہ یار، اچھا لگے گا، دیکھتا ہوں وقت کیسے بنتا ہے۔,4,3,3,4,0,0,بہت مبارک ہو۔ ان شاء اللہ میں آج تمہاری company میں ہوں گا�,2,2,2,2,0,0,بھائی، میں اپنے بہت سب کے ساتھ لنچ کر لوں گا۔,2,2,2,2,0,0,جی یار، پھوپھو، میں مصروفیت کی وجہ سے نہیں آ سکوں گا۔,3,3,3,3,0,1
20,ساس,داماد,High,آپ اپنی ساس سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو رات کے کھانے کی دعوت دیتی ہیں۔,آج رات آپ ہمارے ساتھ کھانا ضرور کھائیے گا۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,4,4,4,4,0,0,جی، میں ضرور کھاؤں گی۔ آپ کی بہت مہربانی۔ ان شاء اللہ آج رات می,2,2,2,2,0,0,بہت مبارک ہو۔ ان شاء اللہ میں ضرور آؤں گا۔,3,2,3,3,0,0,بس، میں اپنی بہت مہربانی ضرور کھانے کے لیے آ گئی ہوں،,2,2,2,1,0,0
21,کزن,کزن,Low,آپ اپنے کزن سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ رات کا کھانا کھانے کی دعوت دیتا ہے۔,کل رات ہمارے ساتھ ڈنر کر لو۔,بہت شکریہ، اچھا لگے گا، ان شاء اللہ آنے کی کوشش کروں گا۔,3,3,3,4,0,0,بھائی، میں مصروفیت کی وجہ سے نہیں آ سکوں گا۔,2,2,2,2,0,0,جی، میں ضرور آؤں گا۔ آپ کی بہت مہربانی۔ ان شاء اللہ کل رات ہ,3,3,3,3,0,0,جی، میں ضرور ڈنر کر لوں گا، آپ فکر نہ کریں۔,2,2,2,1,0,0
22,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر آنے اور ساتھ کھانا کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر ضرور آئیے، چائے اور کھانے کا انتظام ہے۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ آنے کی کوشش کروں گا۔,4,4,4,4,0,0,بہت مبارک ہو! آپ کی بہت مہربانی۔ آج شام میں آؤں گا، چai,1,1,1,1,0,0,بہت مبارک ہو! آپ کی بہت مہربانی۔ میں ضرور آؤں گی، اسکول کا,3,3,3,3,0,0,بہت مبارک ہو۔ ان شاء اللہ میں ضرور آؤں گا۔,3,3,3,3,0,0
23,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتا ہے۔,یار، گھر آؤ، کھانا ساتھ کھائیں گے۔,یار، اچھا لگے گا، ان شاء اللہ ملتے ہیں۔,3,3,3,4,0,0,بھائی، میں آ گیا ہوں، ابھی ہی مکھنی لگی ہوں۔,1,1,1,1,0,0,بہت مبارک ہو۔ ان شاء اللہ میں اپنے دوست کے ساتھ آگئی ہو,3,3,3,3,0,0,بہت مبارک چیز! آپ کی بہت مہربانی۔ مجھے اپنے ساتھ کھانے کا,1,1,2,1,0,0
24,استاد,طالب علم,Medium,آپ اپنے استاد سے تعلیمی سرگرمی کے بعد گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو دوپہر کے کھانے کی دعوت دیتے ہیں۔,اگر وقت ہو تو آج ہمارے ساتھ دوپہر کا کھانا کھا لینا۔,سر، آپ نے یاد کیا یہی میرے لیے کافی ہے، لیکن آج پہلے سے ایک مصروفیت ہے۔,3,4,4,4,0,0,بہت مبارک ہو۔ ان شاء اللہ میں مصروفیت کی وجہ سے نہیں آ سکو,1,1,1,1,0,0,بہت مبارک ہو۔ آپ کی بہت مہربانی، میں ضرور آگئی۔ ان شاء الل�,2,2,2,2,0,0,بھائی، میں ضرور آؤں گا اگر تمہارے ذہن میں چلوں۔,0,1,1,0,0,0
25,ماموں,بھانجی,High,آپ اپنے ماموں سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو ہفتے کے دن اپنے گھر آنے کی دعوت دیتے ہیں۔,ہفتے کو ہمارے گھر ضرور آنا، سب تمہارا انتظار کریں گے۔,جی ماموں جان، آپ نے یاد کیا، ان شاء اللہ ضرور آؤں گی۔,3,3,3,4,0,0,جی، میں انہی کامیابی کے لیے تھیمیں ہوں۔ چلو، ہر کام ک,2,3,3,2,0,0,بہت مبارک ہو۔ ان شاء اللہ ہم بھی ضرور آئے۔,3,3,3,3,0,0,آنٹی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے نہیں آ س,3,3,3,3,0,1
26,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو ساتھ ڈنر کرنے کی دعوت دیتا ہے۔,ڈنر پر چلیں؟,معذرت کے ساتھ میں آج تھوڑا مصروف ہوں، کسی اور دن کا پلان بناتے ہیں۔,4,4,4,4,0,0,جی، ڈھونڈ کر جائیدیں۔,1,1,1,1,0,0,جی، چلا جاؤں گی۔,2,2,2,2,0,1,جی، ابھی آئی۔ آپ سے بہت دلچسپی ہے۔ آئندہ ہفتے,2,2,2,2,0,0
27,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر آ جائیے، سب مل کر کھانا کھائیں گے۔,ماشاء اللہ، اچھا لگے گا، ان شاء اللہ شریک ہونے کی کوشش کروں گا۔,4,4,4,4,0,0,بہت مبارک ہو۔ میں آپ کے ساتھ شام کو ضرور آؤں گی۔ ان شاء اللہ,3,3,3,3,0,1,سر، آپ کی بہت مہربانی! میری جگہ اچھا لوٹ گئा، یارانے میں,2,2,2,2,0,1,بہت مبارک ہو۔ ان شاء اللہ میں بھی آؤں گا۔,2,1,2,1,0,0
28,خالہ,بھانجی,High,آپ اپنی خالہ سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو اگلے دن کھانے کی دعوت دیتی ہیں۔,کل کھانے پر آنا۔,خالہ جان، آپ نے یاد کیا، یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,جی، میں آئی۔,2,2,2,2,0,0,بہت مبارک ہو۔ آئندہ کیا تھа؟,2,2,2,2,1,0,"جی، میں ضرور آؤں گا۔ ان شاء اللہ! آپ کی بہت مہربانی۔
سر، مجھ",3,2,3,3,0,0
29,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو باہر کھانا کھانے کی تجویز دیتا ہے۔,آج باہر کھانا کھاتے ہیں۔,یہ اچھی تجویز ہے، ساتھ کچھ وقت بھی گزار لیں گے۔,4,4,4,4,0,0,جی، میں بھی ساتھ میں ہوں۔ آپ کی بہت مہربانی۔ آج ہ,1,1,1,1,0,0,بھائی، آج تم اٹھو، میں سنبھال لوں گا۔,2,2,2,2,0,1,بہت خوشی ہو جان، آپ کی مہربانی تھوڑی دیر تک مصروفیت کا مہرب,1,1,1,1,0,0
30,بزرگ,نوجوان,High,آپ ایک سماجی موقع پر بزرگ سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ کھانے کی دعوت دیتے ہیں۔,بیٹا، آج ہمارے ساتھ کھانا کھا لو۔,آپ کی محبت کا شکریہ آپ نے فرمایا ہے تو ضرور شامل ہوں گا۔,4,4,4,4,0,0,آنٹی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے نہیں آ س,2,2,2,2,0,0,آنٹی، معذرت چاہتی ہوں، میں مصروفیت کی وجہ سے نہیں آ س,2,2,2,2,0,1,آنٹی، چلو چلو، آپ کی بہتیں میں کھا لوں گا۔,1,1,1,0,0,1
31,بزرگ,نوجوان,High,آپ ایک بزرگ سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو کچھ رقم دینے کی پیشکش کرتے ہیں۔,یہ رقم رکھ لو۔,آپ کی دعائیں اور شفقت ہی میرے لیے کافی ہیں، فی الحال اس کی ضرورت نہیں۔,4,4,4,4,0,0,جی، میں یہ رقم رکھ لوں گا۔,0,0,0,0,1,0,ارے یار، میں سوری کہنے گئی تھی، آپ زحمت نہ کریں۔ چلو، آ,2,2,2,2,0,0,جی، رکھ لوں گا۔,2,2,2,1,0,0
32,ساس,بہو,High,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,4,4,4,4,0,0,بہت شکریہ! آپ کی بہت مہربانی۔ ان شاء اللہ اگلے موقع پر میں اپنی بد,1,1,1,1,0,0,سر، میں نے ان سب کی ضرورت نہیں، بس دیجیے۔,1,1,1,1,0,0,پھوپھو جان، میں نے سارا کام سنبھال لوں گا، آپ بس آرام کریں۔,2,2,2,2,0,1
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,4,4,4,4,0,0,شکریہ! آپی، مجھے بہت پہلوا ہیں۔,3,3,3,3,0,1,بہت شکریہ یار، تمہاری بہت مہربانی۔,2,3,3,2,0,0,ارے یار، میں نے دیکھا ہے، یہی وہی گفٹ واپس کر دوں,3,3,3,3,0,0
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,4,4,4,4,0,0,جی دادی، میں رکھ لوں گی۔ آپ کی بہت مہربانی۔ انگیٹھی لیے، چل,2,2,2,2,0,1,جی، رکھ لوں گا۔,2,2,2,1,0,0,جی، میں آگے رکھ لوں گا۔,1,1,1,0,0,0
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,4,4,4,4,0,0,ارے یار، اس سب کی ضرورت نہیں، آپی، مگر تمہاری فکر نہ کری,2,2,2,2,0,1,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج میں د,3,3,3,3,0,1,بہت شکریہ، اس کا منتظر رہئے۔,0,0,1,0,0,0
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,بھائی، میرے لیے یہی یہی یہی کافی تھا۔ آپ کی بہت مہرب,2,2,2,2,0,1,سر، آپ کی مہربانی اپنی جگہ، مگر میں نے یہ کام پہلے ہی مکمل,3,2,3,3,0,0,بہت شکریہ! آپ کی بہت مہربانی۔,2,2,2,2,0,0
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,بھائی، تم آ گئے، میرے لیے یہی کافی تھا۔,2,2,2,2,0,1,بہت شکریہ یار! آپ کی بہت مہربانی، اس کے لیے دل سے تمہارا ب�,3,3,3,3,0,0,چچا جان، آپ کی بہت مہربانی، مگر اس کی ضرورت نہیں، ا meri jee,3,3,3,3,0,1
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,3,4,4,4,0,0,جی، آپ کی بہت مہربانی۔ ان شاء اللہ میں استعمال کرتا ہوں گا۔ آپ,2,2,2,1,0,1,بہت مبارک ہو۔ آپ کی بہت مہربانی۔ مجھے بھی پہلی کر دیجیے,3,3,3,3,0,0,جی، مینہ، میں رکھ لوں گا۔,2,2,2,2,0,0
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,ارے یار، میں سارا سامان اٹھا چکا ہوں، ابھی آگئی ہوں�,0,0,0,0,0,0,پھوپھو، تم آ گئے، میرے لیے یہی یہی کافی تھا۔,2,2,2,2,0,1,سر، آپ کی مہربانی بس کہیں رہ لو، جیانی یار۔,1,1,1,1,0,0
