ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,آپ نے میرے لیے سویٹر بنی اگلی بار کوشش کریں گا، ورنہ اس ک,,,,,,,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔ پھر بھی آپ ن,,,,,,,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا,,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,بہت شکریہ، مگر اب اتنا تکلف کیوں کیا؟ پھر بھی تم نے یاد رکھا، ی,,,,,,,آپ نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرت,,,,,,,بہت شکریہ، مگر ابھی اس کی ضرورت نہیں، اتنی جلدی خریداری کرنے کی ضرورت ن�,,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,آپ نے یاد رکھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے,,,,,,,ابا جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لی,,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے، شکری,,,,,,,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے، انہی,,,,,,,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہو,,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,آپ کی بہت مہربانی، مگر فی الحال میں اس کی ضرورت نہیں، فی الحال میں دوس,,,,,,,آپ کی بہت مہربانی، مگر فی الحال میرے پاس اس موضوع کی کتاب موجود ہے۔ آپ کی تجویز,,,,,,,آپ کی بہت مہربانی، مگر اس کی واقعی ضرورت نہیں تھی۔,,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,امی جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہو�,,,,,,,آپ نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ,,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے,,,,,,,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میر�,,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,بہت شکریہ، مگر ابھی اس کی ضرورت نہیں، لیکن تم نے پوچھا تو دیوی�,,,,,,,آپ نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، آپ کی,,,,,,,بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,تم نے میرے لیے اتنی فکر کی، یہی میرے لیے بڑی بات ہے، اتنا,,,,,,,تم نے میرے لیے اتنی محبت سے فکر کی، یہ میرے لیے بہت معنی رکھتا,,,,,,,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے,,,,,,
63,پڑوسی,پڑوسی,Medium,آپ کسی گھریلو کام میں مصروف ہیں۔ آپ کے پڑوسی آپ کو مصروف دیکھ کر مدد کی پیشکش کرتے ہیں۔,اگر آپ چاہیں تو میں مدد کر دوں۔,آپ کی مہربانی، ابھی تو کام چل رہا ہے، لیکن آپ نے خیال کیا یہی بہت ہے۔,,,,,,,آپ کی بہت مہربانی، لیکن آپ کو زحمت دینے کی ضرورت نہیں، میں یہ کام,,,,,,,آپ کی بہت مہربانی، لیکن آپ کو زحمت دینے کی ضرورت نہیں، میں یہ کام,,,,,,,آپ کی بہت مہربانی، لیکن میں خود سنبھال لوں گا۔,,,,,,
65,بھائی,بہن,Medium,آپ کسی کام میں مصروف ہیں۔ آپ کا بھائی آپ کو پریشان دیکھ کر مدد کی پیشکش کرتا ہے۔,میں تمہارا کام کر دوں؟,ارے نہیں، تم زحمت نہیں کرو لیکن تم نے پوچھا، یہی بہت ہے۔,,,,,,,سر، آپ کی بہت مہربانی، میں خود کر لوں گا۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں,,,,,,,ابا، آپ کی بہت مہربانی، میں سelf-dependent ہوں، لیکن اگر ضرورت پڑی تو ضرور,,,,,,
71,ماں,بیٹا,High,آپ گھر کے ایک کام میں مصروف ہیں۔ آپ کی والدہ آپ کو تھکا ہوا دیکھ کر مدد کی پیشکش کرتی ہیں۔,چھوڑو، میں کر دیتی ہوں، تم کافی تھک گئے ہو۔,امی، آپ زحمت نہ کریں، میں کر لوں گا، بس تھوڑا سا کام باقی ہے۔,,,,,,,نہیں امی، میں سارا کام سنبھال لوں گی، آپ بس آرام کریں۔,,,,,,,امی، آپ کی بہت مہربانی، لیکن واقعی میں خود سنبھال لوں گا۔ پھر بھی آپ ن,,,,,,,شکریہ یار، تم نے پوچھ لیا یہی کافی ہے، ابھی کوشش کروں,,,,,,
72,والد,بیٹا,High,آپ گھر کے ایک اہم کام میں مصروف ہیں۔ آپ کے والد آپ کو اکیلے کام کرتے دیکھ کر مدد کی پیشکش کرتے ہیں۔,یہ کام اکیلے مت کرو، میں بھی تمہاری مدد کر دیتا ہوں۔,ابا جان، آپ کی مہربانی، میں تقریباً مکمل کر چکا ہوں، پھر بھی ضرورت ہوئی تو ضرور بتاؤں گا۔,,,,,,,ابو، آپ کی بہت مہربانی، لیکن یہ کام میں خود مکمل کر لوں گا، اگر ضرورت پڑ,,,,,,,بہت شکریہ، تمہاری مدد سے یہ کام جلد ہو جائے گا۔ چلو، شروع,,,,,,,سر، یہ کام اکیلے میں کر لیتا ہوں، آپ کی بہت مہربانی۔,,,,,,
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,,,,,,,پھوپھو جان، اس بار مجھے موقع دیجیے۔,,,,,,,اچھا لگے گا، ساتھ کچھ وقت بھی گزار لیں گے۔,,,,,,,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔ پھر بھی تم نے یاد رکھا،,,,,,,
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,,,,,,,سر، آپ کی محبت اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,بہت شکریہ، لیکن واقعی اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,,,,,,,بہت شکریہ، میں آپ کے مہمان ہونے پر خوشی محسوس کرتا ہو�,,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,سر، جیسا آپ مناسب سمجھیں۔ لیکن واقعی اس کی ضرورت نہیں، company اور میں دونوں تو,,,,,,,جی ابو، آپ کی شفقت میرے لیے کافی ہے، ابھی صورتحال دیکھ لوں گ,,,,,,,جی سر، آپ جانیے، لیکن وقت بہت ہو رہا ہے۔,,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,بہت شکریہ یار، لیکن واقعی اب مزید گنجائش نہیں رہی، اس بار تمہاری مرضی,,,,,,,تمہاری محبت ہے، کبھی کبھی میری طرف سے کر دینا۔,,,,,,,سر، جیسا آپ مناسب سمجھیں۔ میں تو بہت شکریہ ادا کر چکا ہوں، لی,,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,"جی ابا جی، میں ضرور دوا لے آؤں گا۔ آپ کی نصیحت کا شکریہ۔
جی بیٹ",,,,,,,جی، میں ضرور وقت پر دوا لاؤں گا۔,,,,,,,جی تایا جان، میں ضرور دوا لے گا۔,,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,جی تایا جان، ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہیے ہ,,,,,,,جی تایا جان، ابھی لے آتا ہوں۔,,,,,,,جی خالہ جان، ابھی لے آتا ہوں۔,,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,جی خالہ جان، ابھی گیٹ بند کر دیتی ہوں۔,,,,,,,جی ابا جی، ابھی اندر آ جاؤں گا۔ دروازے بند ہو جائیں۔ آمین۔,,,,,,,جی دادا جان، ابھی کیا کہ رہا ہے۔,,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,معذرت، مگر واقعی میں آنے میں دیر ہوئی، آئندہ وقت کا زیادہ خیال رکھ,,,,,,,معذرت، میرا تاخیر ہو گیا، آئندہ وقت کوشش کروں گا۔,,,,,,,معذرت، مجھے آنے میں دیر ہو گئی، لیکن اب کافی وقت باقی ہے۔,,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,جی امی جان، میں ضرور سنبھال لوں گا۔,,,,,,,جی اماں جی، آپ فکر نہ کریں، میں سارا کام سنبھال لوں گا۔,,,,,,,جی ابا جی، میں ضرور ضرورت پڑی تو مدد کر دوں گا۔ آپ فکر نہ کریں۔ امی جان,,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,"جی امی جان، ابھی کر دیتی ہوں۔ آپ بس کام جاری رکھیں۔
جی بیٹا، ایس",,,,,,,جی اماں جی، ابھی کچن میں آتی ہوں۔,,,,,,,جی امی جان، ابھی ہاتھ بٹا دیتی ہوں۔,,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,جی خالہ جان، ابھی لے آتا ہوں۔,,,,,,,جی دادا جان، ابھی لے آتا ہوں۔ آپ آرام کریں۔ پھر بھی پوچھنا ضر,,,,,,,جی دادا جان، ابھی لاؤں اچھا ہے۔,,,,,,
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,جی سر، آپ کی بہت مہربانی، میں ایک بار دوبارہ دیکھ لیتا ہوں۔,,,,,,,جی سر، میں دوبارہ جائزہ لے کر بہتری لا سکوں گا۔ آپ کی رائد کا ب�,,,,,,,شاید آپ کی بات سمجھ نہیں کے، میری قابلیت اور خیال رکن کے بہتر,,,,,,
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,ٹھیک ہو سکتا ہے، لیکن پہلے اس کی کچھ ٹیسٹ کر لیتے �,,,,,,,جی سر، میں دوبارہ جائزہ لے کر بہتر بنادیتا ہوں۔ آپ کی بات سمجھ,,,,,,,آپ کی بات سمجھ رہا ہوں، آئیڈیا کو سب کچھ ٹھیک نہیں ا,,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,معذرت ابو، اگر میرا کام آپ کی توقعات پر پورا نہیں اترا تو آئندہ میں دھیان رک,,,,,,,آپ کی بہت مہربانی، مگر واقعی اس کی ضرورت نہیں تھی۔,,,,,,,معذرت سر، یہ میری غلطی تھی، آئندہ خیال رکھوں گا۔,,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,جی ابو، میں اس کی ضرورت سمجھا، اگر غلط تھا تو آئندہ آپ کی بات کا زیادہ خیال رکھ,,,,,,,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھو,,,,,,,جی ابو، میں知悉，我明白您的担忧，但这次我真的需要自己完成这件事。,,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,جی ابو، آپ کی بات سمجھ رہا ہوں، میں ایک بار خود دیکھ لیتا ہ,,,,,,,معذرت، یہ میری کوتاہی تھی، اور آئندہ میں ایسی غلطی دوبارہ نہ,,,,,,,جی سر، آپ کی بات درست ہے، آئندہ اس پر خیال رکھوں گا۔,,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,جی خالہ جان، آپ نے یاد کیا، ان شاء اللہ ضرور آؤں گی۔,,,,,,,بہت مبارک ہو۔ ان شاء اللہ میں ضرور آؤں گا۔,,,,,,,بھائی، ان شاء اللہ ضرور آؤں گا، تم نے یاد کیا یہی میرے لیے خوشی کی,,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔ آپ نے یاد کیا یہ میرے لیے خوش,,,,,,,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,
