ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
11,میزبان,مہمان,Medium,آپ ایک دعوت میں مہمان ہیں۔ ملاقات کے اختتام پر میزبان آپ کی مزید خدمت کی پیشکش کرتا ہے۔,اور کچھ چاہیے ہو تو بتائیے گا۔,بہت شکریہ، آپ نے پہلے ہی بہت عزت اور توجہ دی ہے، مزید کسی چیز کی ضرورت نہیں اب اجازت دیجیے۔,,,,,,,آپ کی بہت مہربانی، جی آگے چلا لوں گا۔,,,,,,,بہت شکریہ! آئندہ ضرور، اگر موقع ملے تو اپنی خدمات دوبارہ حاصل کرنے کا موقع دیت,,,,,,,بہت شکریہ! یار، ابھی ارے یار کافی ہے۔ آپ کی بہت مہربانی,,,,,,
12,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ جم جانے کی پیشکش کرتا ہے۔,چل یار، میرے ساتھ جم چل۔,یار، آج تو نہیں ہو پائے گا، لیکن کسی دن ضرور چلیں گے۔,,,,,,,بہت شکریہ یار! تمہاری بہت مہربانی۔,,,,,,,بہت شکریہ یار، تمہاری مہربانی۔ آئندہ میں ضرور تمہاری company میں,,,,,,,بہت مبارک ہو۔ آج رات جم کی فکر نہ کریں، آئندہ کوشش کیجیے گا,,,,,,
13,بزرگ خاتون,نوجوان,High,آپ ایک خاندانی دعوت میں موجود ہیں۔ کھانے کے دوران بزرگ خاتون آپ کو مزید کھانا لینے پر زور دیتی ہیں۔,بیٹا، تھوڑا سا اور کھا لو، بہت کم کھایا ہے۔,آپ کی محبت کا بہت شکریہ، میں نے بھرپور کھانا کھایا ہے، اب واقعی مزید گنجائش نہیں رہی۔,,,,,,,جی امی، ابھی کافی کھا گیا، اس سے زیادہ نہیں۔ آپ فکر نہ کریں۔,,,,,,,جی امی، اب پہلے آئندھی کھا لوں گا۔,,,,,,,جی چاہتی شاءی، یار۔ چلو، تھوڑی سی اضافی۔,,,,,,
14,میزبان,مہمان,Medium,آپ ایک ملاقات میں مہمان ہیں۔ گفتگو کے دوران میزبان آپ کو مزید چائے پیش کرنے کی پیشکش کرتا ہے۔,چائے دوبارہ ڈال دوں؟,بہت شکریہ، چائے بہت اچھی تھی، لیکن فی الحال یہی کافی ہے۔,,,,,,,جی، بس کریں، آپ کی بہت شکریہ۔,,,,,,,جی، میں چائے پیتا ہوں۔,,,,,,,جی، دوبارہ ڈالیں۔ آپ کی مہربانی قبول ہے۔ اس سے میری بات جاری ر,,,,,,
15,چچا,بھتیجا,High,آپ اپنے چچا کے گھر آئے ہوئے ہیں۔ واپسی کے وقت وہ آپ کو رات وہیں قیام کرنے کی پیشکش کرتے ہیں۔,رات یہیں رک جاؤ، صبح آرام سے چلے جانا۔,چچا جان، آپ کی بہت مہربانی بہت مزہ آیا، لیکن گھر پر میرا انتظار ہو رہا ہے، ان شاء اللہ پھر کسی دن زیادہ وقت گزاروں گا۔,,,,,,,چچا جان، آپ کی بہت مہربانی، مگر میں سونے کے لیے گھر واپس چلا,,,,,,,چچا جان، آپ کی مہربانی اپنی جگہ، مگر میں آپ کی فکر کرنے سے انکار نہی,,,,,,,چچا جان، آپ فکر نہ کریں، معذرت چاہتے ہیں میں یہیں ر,,,,,,
16,دوست,دوست,Medium,آپ اپنے دوست سے ملاقات کے دوران گفتگو کر رہے ہیں۔ بات چیت کے اختتام پر وہ آپ کو رات کے کھانے کی دعوت دیتا ہے۔,آج رات ہمارے ساتھ کھانا کھاؤ گے؟,بہت شکریہ یار، یہ تمہاری محبت ہے، کوشش کروں گا کہ ضرور آ سکوں۔,,,,,,,بس ڈوست، میں ہی ٹھیک ہو، شکریہ! آپ کا دعوت ضرور ہ,,,,,,,بہت مبارک ہو۔ آ جaoں، فخر سے کھا لوں گا۔,,,,,,,بہت شکریہ یار، تمہاری مہربانی اپنی جگہ۔ آج رات ضرور کھا لوں,,,,,,
17,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,کل شام ہمارے گھر کھانے پر تشریف لائیے گا۔,بہت شکریہ، آپ کی دعوت میرے لیے باعثِ خوشی ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,بہت شکریہ! مجھے یہ موقع دیجیے۔ میں کل شام آپ کی مہربانی قبول کر لو,,,,,,,بہت مبارک ہو۔ ان شاء اللہ میں آؤں گا۔,,,,,,,ارے یار، تمہارے گھر میں کھلنے کی دعوت، میرے لیے بہت مبارک,,,,,,
18,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو اتوار کے دن اپنے گھر کھانے کی دعوت دیتے ہیں۔,اتوار کو ہمارے گھر کھانے پر ضرور آنا۔,جی چچا جان، آپ نے یاد کیا یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,چچا جان، تم آ سکو، میں تھوڑی دیر بعد آئی۔,,,,,,,چچا جان، آؤں یار، تمہاری بہت مبارکہ دعوت تھی۔ میں ان شاء اللہ,,,,,,,چچا جان، میں دل سے آپ کی دعوت قبول کرنا چاہتا ہوں، مگر اس وقت مجھے,,,,,,
19,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو اپنے ساتھ لنچ کرنے کی دعوت دیتا ہے۔,یار، آج لنچ ہمارے ساتھ ہی کر لو۔,بہت شکریہ یار، اچھا لگے گا، دیکھتا ہوں وقت کیسے بنتا ہے۔,,,,,,,شکریہ یار! آپ کی بہت مہربانی۔ م آؤں سنبھال لوں گا۔,,,,,,,بہت شکریہ یار، تمہاری مہربانی۔ آج مجھے یہ موقع دیجیے، پھر,,,,,,,بہت مبارک ہو۔ ان شاء اللہ میں آ سکوں گا۔,,,,,,
20,ساس,داماد,High,آپ اپنی ساس سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو رات کے کھانے کی دعوت دیتی ہیں۔,آج رات آپ ہمارے ساتھ کھانا ضرور کھائیے گا۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,بہت شکریہ، ساس جان! آج رات میں ضرور آؤں گا۔,,,,,,,جی، معیشت کی وجہ سے، میں ہی گذاشٹ کر لوں گا۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر معذرت چاہتی ہوں۔ میں کچھ,,,,,,
21,کزن,کزن,Low,آپ اپنے کزن سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ رات کا کھانا کھانے کی دعوت دیتا ہے۔,کل رات ہمارے ساتھ ڈنر کر لو۔,بہت شکریہ، اچھا لگے گا، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,بہت شکریہ یار، تمہاری مہربانی اپنی جگہ، مگر معذرت چاہتی ہ,,,,,,,بہت مبارک ہو۔ ان شاء اللہ میں آئی۔,,,,,,,بس ڈنر کر لو، آپ فکر نہ کریں۔ میری بہت ہے۔,,,,,,
22,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر آنے اور ساتھ کھانا کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر ضرور آئیے، چائے اور کھانے کا انتظام ہے۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,بہت مبارک ہو۔ انشا اللہ آج شام آؤں گے۔,,,,,,,بہت شکریہ! میں آپ کی مہربانی قبول کر تا ہوں۔ آج شام ضرور آؤ�,,,,,,,بہت مبارک ہو! آئی گا، چلو ہم سنبھال لوں گا۔,,,,,,
23,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتا ہے۔,یار، گھر آؤ، کھانا ساتھ کھائیں گے۔,یار، اچھا لگے گا، ان شاء اللہ ملتے ہیں۔,,,,,,,بہت مبارک ہو۔ آئندہ آؤں گا، اس سے ابھی آئندہ سنبھال,,,,,,,الحمدللہ یار میں چاہتा تھا، آئی گا اپنے ساتھ کھانے گا,,,,,,,بہت شکریہ یار، تمہاری مہربانی اپنی جگہ، مگر معذرت چاہتی ہ,,,,,,
24,استاد,طالب علم,Medium,آپ اپنے استاد سے تعلیمی سرگرمی کے بعد گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو دوپہر کے کھانے کی دعوت دیتے ہیں۔,اگر وقت ہو تو آج ہمارے ساتھ دوپہر کا کھانا کھا لینا۔,سر، آپ نے یاد کیا یہی میرے لیے کافی ہے، لیکن آج پہلے سے ایک مصروفیت ہے۔,,,,,,,سر، میں آپ کی بہت مہربانی، اب میں آ گya۔,,,,,,,سر، اگر وقت ہو تو میں آپ کی دعوت قبول کر لوں گا۔ آپ کی مہربانی اپنی جگہ،,,,,,,,سر، اگر ہی میں آپ کے وقت کی ضرورت ہو تو آج دوپہر کا کھانے ک,,,,,,
25,ماموں,بھانجی,High,آپ اپنے ماموں سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو ہفتے کے دن اپنے گھر آنے کی دعوت دیتے ہیں۔,ہفتے کو ہمارے گھر ضرور آنا، سب تمہارا انتظار کریں گے۔,جی ماموں جان، آپ نے یاد کیا، ان شاء اللہ ضرور آؤں گی۔,,,,,,,آنے کا بہت شکریہ۔ میں ہفتہ کے آخر تک آؤں گا، اپنی بہن ک,,,,,,,مامو جان، دل سے آپ کی دعوت قبول ہے۔ ہفتے کو ضرور آؤں گا، پہ,,,,,,,مامو جان، اس میں سنابھال لوں گی، ہاریں گی۔,,,,,,
26,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو ساتھ ڈنر کرنے کی دعوت دیتا ہے۔,ڈنر پر چلیں؟,معذرت کے ساتھ میں آج تھوڑا مصروف ہوں، کسی اور دن کا پلان بناتے ہیں۔,,,,,,,بہت شکریہ! میں آپ کے ساتھ ڈنر کرنے کا بہت شکر گزار �,,,,,,,بہت مبارک ہو۔ آج رات دس बजے میٹنگ پوائنٹ पर آئیے۔,,,,,,,حتما، ڈنر کریں۔ میں سنبھال لوں گا۔,,,,,,
27,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر آ جائیے، سب مل کر کھانا کھائیں گے۔,ماشاء اللہ، اچھا لگے گا، ان شاء اللہ شریک ہونے کی کوشش کروں گا۔,,,,,,,بہت مبارک ہو۔ ان شاء اللہ آج میں آؤں گا۔,,,,,,,بہت مبارک ہو۔ ان شاء اللہ آج شام گھر جاؤں گا، یار۔,,,,,,,بہت شکریہ! میں آپ کی مہربانی قبول کر تا ہوں۔ آج شام ضرور آؤ�,,,,,,
28,خالہ,بھانجی,High,آپ اپنی خالہ سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو اگلے دن کھانے کی دعوت دیتی ہیں۔,کل کھانے پر آنا۔,خالہ جان، آپ نے یاد کیا، یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آؤں گی۔,,,,,,,بہت مبارک ہو۔ ان شاء اللہ میں آؤں گی۔,,,,,,,بہت مبارک ہو! آئی۔ یار، ہمیشہ پہلے سے بہت میرے لیے مع,,,,,,,بہت شکریہ خالہ! میں definitely آؤں گی۔ آپ کی مہربانی قبول ہے۔,,,,,,
29,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو باہر کھانا کھانے کی تجویز دیتا ہے۔,آج باہر کھانا کھاتے ہیں۔,یہ اچھی تجویز ہے، ساتھ کچھ وقت بھی گزار لیں گے۔,,,,,,,بہت شکریہ! ٹھیک ہو، آج میں بہت پرانا میں کھلنے چاہ,,,,,,,بہتر، میں تھوڑی دیر آگئی، آج آرڈر کرتے ہیں۔,,,,,,,بہت یار، تماری تجویز قابل قبول ہے۔ آج میں ضرور باہر کھانے آؤ,,,,,,
30,بزرگ,نوجوان,High,آپ ایک سماجی موقع پر بزرگ سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ کھانے کی دعوت دیتے ہیں۔,بیٹا، آج ہمارے ساتھ کھانا کھا لو۔,آپ کی محبت کا شکریہ آپ نے فرمایا ہے تو ضرور شامل ہوں گا۔,,,,,,,شکریہ بать، میں ڈاؤن کر لوں گا۔,,,,,,,بہت شکریہ، سر! آپ کی مہربانی اپنی جگہ، مگر میں معذرت چاہتا �,,,,,,,سر، آپ کی مہربانی، مگر معذرت چاہتی ہوں۔ میں آپ کی دعوت قبول نہ,,,,,,
31,بزرگ,نوجوان,High,آپ ایک بزرگ سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو کچھ رقم دینے کی پیشکش کرتے ہیں۔,یہ رقم رکھ لو۔,آپ کی دعائیں اور شفقت ہی میرے لیے کافی ہیں، فی الحال اس کی ضرورت نہیں۔,,,,,,,سر، میں سارا مزہ چلا لوں گا، آپ زحمت نہ کریں۔ آپ کی بہت مہرب,,,,,,,سر، آپ کی بہت مہربانی، مگر آپ سونے نہ دیجیے۔ آئندہ ضرورت پڑ,,,,,,,سر، اگر تمہاری بہتیہ تھी تو میرا بھول لو، میں سارا کوشش کر لوں,,,,,,
32,ساس,بہو,High,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,,,,,,,سسر، آپ کی بہت مہربانی، مگر معذرت چاہتی ہوں۔ آپ کی یہی فکر,,,,,,,سر، ان چوڑیوں کو دیجی، آپ کی بہت ہی۔ مجھ سے یہ چیز ب,,,,,,,ساسی، آپ کی بہت مہربانی، مگر معذرت چاہتی ہوں، اب میں بڑی,,,,,,
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,,,,,,,بہت شکریہ یار! تمہاری مہربانی اپنی جگہ، مگر اس سے زیادہ ضرورت ن�,,,,,,,ارے یار، تم فزت۔ اس سے پہلے، تم دئیں، پھر میں دیتا,,,,,,,شکریہ یار! آپ کی بہت مہربانی۔,,,,,,
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,,,,,,,ماموں جان، میں سارا زندگی یہی انگوٹھی رکھ لوں گا، آپ فکر نہ کریں۔,,,,,,,ماموں، اس سے میں رکھ لوں گا۔,,,,,,,تمہاری مہربانی، میری بہت معذرت۔ آئندہ سنبھال لوں گا۔,,,,,,
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,,,,,,,شکریہ! آپ کی بہت مہربانی۔,,,,,,,ارے یار، تم آ گئے، یہی یہی یہی یہی یہی یہی یہ,,,,,,,بہت شکریہ، آپ کی بہت مہربانی۔,,,,,,
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,بہت شکریہ! اپنی تعلیمی کارکردگی کے لیے، میرے لیے یہ بہت ا�,,,,,,,شکریہ اسٹاد جان، یہ کامیابی کی مہربانی ہے۔,,,,,,,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے,,,,,,
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,,,,,,,شکریہ یار، یہی یہی میرے لیے بہت معنی دار تھا۔,,,,,,,بہت شکریہ یار، تمہاری بہت مہربانی۔ اس کی ضرورت نہیں تو دوبار�,,,,,,,بہت شکریہ! آج کی ملاقات کی، رکھ لوں گا۔,,,,,,
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,,,,,,,بہن، تم سوری، میں رکھ لوں گی۔,,,,,,,بہو جان، میں سارا کام آپ کریں، آپ زحمت نہ کریں۔ اسکارف مجھے بہت,,,,,,,بہن جان، میں نے ان سب کی فکر نہ کرنے کا بہت شکریہ۔ آپ کی ت,,,,,,
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,,,,,,,بہت شکریہ یار، تمہاری بہت مہربانی۔,,,,,,,ارے یار، تم آ گئے، حال و تجربہ کا بہت شکریہ! میرے لیے بھی ا,,,,,,,بہت شکریہ یار! تمہاری مہربانی قبول، اس کا دل سے تمہارا بہت شکری,,,,,,
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,,,,,,,بہت شکریہ ۔ آئندہ میں یہی رقم رکھ لوں گا، ابھی تک کام ن,,,,,,,سر، آپ زحمت نہ کریں۔,,,,,,,سر، اس سب کی ضرورت نہیں، بس آپ کی رہنمائی ہی میرے لیے کافی ہے,,,,,,
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,,,,,,,بہت شکریہ! آئندہ ضرور قبول کرťیے گے۔,,,,,,,شکریہ! آپ کی بہت مہربانی۔,,,,,,,ارے یار، تم آگئے، میرے لیے یہی یہی کافی ہے۔ اس سب کی,,,,,,
