ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
13,بزرگ خاتون,نوجوان,High,آپ ایک خاندانی دعوت میں موجود ہیں۔ کھانے کے دوران بزرگ خاتون آپ کو مزید کھانا لینے پر زور دیتی ہیں۔,بیٹا، تھوڑا سا اور کھا لو، بہت کم کھایا ہے۔,آپ کی محبت کا بہت شکریہ، میں نے بھرپور کھانا کھایا ہے، اب واقعی مزید گنجائش نہیں رہی۔,,,,,,,ابّا جان، بس ختم ہو گیا، پھر تھوڑا سا کھا لیتا ہوں۔,,,,,,,ابّا جان، کچھ مازhabi کھانا بہت کام کر رہا ہے۔ یار، یہ کافی,,,,,,,ابّا جان، میری طرف سے بہت شکریہ، لیکن مجھے کافی کام کرنا ہے، اس لیے,,,,,,
14,میزبان,مہمان,Medium,آپ ایک ملاقات میں مہمان ہیں۔ گفتگو کے دوران میزبان آپ کو مزید چائے پیش کرنے کی پیشکش کرتا ہے۔,چائے دوبارہ ڈال دوں؟,بہت شکریہ، چائے بہت اچھی تھی، لیکن فی الحال یہی کافی ہے۔,,,,,,,جی، ضرور دaloں یار۔,,,,,,,بہت شکریہ سر، بس ایک دھیان کے لیے بخیل شکر ہوں، امید,,,,,,,جی سر، بہت شکریہ! بس کام مکمل ہو گیا، تو چائے دوبارہ ڈال دیں�,,,,,,
15,چچا,بھتیجا,High,آپ اپنے چچا کے گھر آئے ہوئے ہیں۔ واپسی کے وقت وہ آپ کو رات وہیں قیام کرنے کی پیشکش کرتے ہیں۔,رات یہیں رک جاؤ، صبح آرام سے چلے جانا۔,چچا جان، آپ کی بہت مہربانی بہت مزہ آیا، لیکن گھر پر میرا انتظار ہو رہا ہے، ان شاء اللہ پھر کسی دن زیادہ وقت گزاروں گا۔,,,,,,,جی چچّا جان، بس یہ رہ جاؤں، صبح تک آرام کر لیتا ہوں، پھر واپس,,,,,,,ابّا جان، میرا بہت خیال رہنے دیجیے، بہت شکریہ، مگر میں,,,,,,,"جی سر، بس کام مکمل کر لوں، پھر رات یہیں رہوں۔
سر، بس کام مکمل کر لو",,,,,,
16,دوست,دوست,Medium,آپ اپنے دوست سے ملاقات کے دوران گفتگو کر رہے ہیں۔ بات چیت کے اختتام پر وہ آپ کو رات کے کھانے کی دعوت دیتا ہے۔,آج رات ہمارے ساتھ کھانا کھاؤ گے؟,بہت شکریہ یار، یہ تمہاری محبت ہے، کوشش کروں گا کہ ضرور آ سکوں۔,,,,,,,جی، آج رات ضرور کھانا کھاؤں گا، اگر تمہارا بس تھوڑا اٹھ جائے تو,,,,,,,"جی یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
بہت شکری",,,,,,,نہीں یار، ضرور آؤں گا۔ ان شاء اللہ یہ بہتر خورانی ہو گی۔,,,,,,
17,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,کل شام ہمارے گھر کھانے پر تشریف لائیے گا۔,بہت شکریہ، آپ کی دعوت میرے لیے باعثِ خوشی ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,جی بالکل، شام میں کھانے کی تشریف لانا یار، براہِ کرم نشاندہ کرو,,,,,,,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
بہت شکری�",,,,,,,جی یار، ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا ہو۔,,,,,,
18,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو اتوار کے دن اپنے گھر کھانے کی دعوت دیتے ہیں۔,اتوار کو ہمارے گھر کھانے پر ضرور آنا۔,جی چچا جان، آپ نے یاد کیا یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,اب تک اتوار نہیں آ آئی ہے۔ ان شاء اللہ ان شاء اللہ مگر امید ہے وہ ا,,,,,,,جی چچا، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔,,,,,,,جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ ان شاء اللہ اتوار,,,,,,
19,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو اپنے ساتھ لنچ کرنے کی دعوت دیتا ہے۔,یار، آج لنچ ہمارے ساتھ ہی کر لو۔,بہت شکریہ یار، اچھا لگے گا، دیکھتا ہوں وقت کیسے بنتا ہے۔,,,,,,,"بہت شکریہ، مگر آج کا وقت نہ نکلتا۔ اگلی بار ضرور آؤں گا۔
جی",,,,,,,ٹھیک ہے، بس آؤر، ان شاء اللہ امید ہے ان شاء اللہ خوب ہو گا۔,,,,,,,جی یار، میں ضرور آؤں گا، اگر کوئی اور نہیں آیا تو بس تینوں ہی,,,,,,
20,ساس,داماد,High,آپ اپنی ساس سے ملاقات کے دوران گفتگو کر رہے ہیں۔ وہ آپ کو رات کے کھانے کی دعوت دیتی ہیں۔,آج رات آپ ہمارے ساتھ کھانا ضرور کھائیے گا۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ ضرور آنے کی کوشش کروں گا۔,,,,,,,"جی امّی، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
سر، بس تقری",,,,,,,جی یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔,,,,,,,ضرور کھانا ہم ساتھ ہی کھاؤ گا، بہت شکریہ!,,,,,,
21,کزن,کزن,Low,آپ اپنے کزن سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ رات کا کھانا کھانے کی دعوت دیتا ہے۔,کل رات ہمارے ساتھ ڈنر کر لو۔,بہت شکریہ، اچھا لگے گا، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,جی یار، میٹھا ہوں، کل رات ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ن,,,,,,,بہت شکریہ! مگر کل رات کا وقت نہ نکال سکتا۔ آپ کی اچھی یاد دہانی کا,,,,,,,سر، میری رہنمائی میں نہیں، بس تھوڑا سا بات چیت کر لو، پھر,,,,,,
22,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر آنے اور ساتھ کھانا کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر ضرور آئیے، چائے اور کھانے کا انتظام ہے۔,بہت شکریہ، آپ کی محبت ہے، ان شاء اللہ آنے کی کوشش کروں گا۔,,,,,,,سر، بہت شکریہ! ان شاء اللہ میں آؤں گا۔ یار کے ساتھ کھانا کھل,,,,,,,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
بہت شکری�",,,,,,,جی یار، اگر کوئی اور کام نہ نکل آیا تو ضرور آؤں گا، ان شاء اللہ۔,,,,,,
23,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتا ہے۔,یار، گھر آؤ، کھانا ساتھ کھائیں گے۔,یار، اچھا لگے گا، ان شاء اللہ ملتے ہیں۔,,,,,,,ابو، ضرور آؤں گا، اگر کوئی اور نہیں تھا تو بس یہ کام ہو جاتا,,,,,,,بہت شکریہ، مگر میں کل کا کام مکمل کر لوں، پھر گھر آؤں گا۔,,,,,,,ابّا جان، میں ضرور آؤں گا، ان شاء اللہ کھانا ساتھ کھاؤ گیا۔,,,,,,
24,استاد,طالب علم,Medium,آپ اپنے استاد سے تعلیمی سرگرمی کے بعد گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو دوپہر کے کھانے کی دعوت دیتے ہیں۔,اگر وقت ہو تو آج ہمارے ساتھ دوپہر کا کھانا کھا لینا۔,سر، آپ نے یاد کیا یہی میرے لیے کافی ہے، لیکن آج پہلے سے ایک مصروفیت ہے۔,,,,,,,بہت شکریہ سر، اگر وقت ہو تو میں ضرور آؤں گا، اگر نہیں تو بس ی�,,,,,,,"جی سر، میں ضرور آؤں گا، اگر وقت نکل آیا۔
سر، میری دیگر ضروری تقریبات نکل آئی �",,,,,,,بہت شکریہ سر، بس یار، اگر وقت ہو تو آج ہم پوری دوپہر کا,,,,,,
25,ماموں,بھانجی,High,آپ اپنے ماموں سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو ہفتے کے دن اپنے گھر آنے کی دعوت دیتے ہیں۔,ہفتے کو ہمارے گھر ضرور آنا، سب تمہارا انتظار کریں گے۔,جی ماموں جان، آپ نے یاد کیا، ان شاء اللہ ضرور آؤں گی۔,,,,,,,ابو، مамوں کی محبت کا شکریہ، مگر ہم آئندہ مکمل نہیں ہیں,,,,,,,ماموں جان، ان شاء اللہ میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا�,,,,,,,ماموں جان، بہت شکریہ! ہفتے کو ضرور آؤں گا، اگر کوئی اور ضروری کام,,,,,,
26,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو ساتھ ڈنر کرنے کی دعوت دیتا ہے۔,ڈنر پر چلیں؟,معذرت کے ساتھ میں آج تھوڑا مصروف ہوں، کسی اور دن کا پلان بناتے ہیں۔,,,,,,,نا نکلنا، میرا امید ہے ان شاء اللہ بہتر بات چیت کر لو، پھر ان شاء الل,,,,,,,جی یار، میں ضرور چلوں گا، اگر تم چل رہے ہوں۔,,,,,,,جی یار، بس کام مکمل کر لوں، پھر آؤں گا۔ ڈنر پر ضرور آؤں گا۔,,,,,,
27,پڑوسی,پڑوسی,Medium,آپ اپنے پڑوسی سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے گھر کھانے کی دعوت دیتے ہیں۔,آج شام ہمارے گھر آ جائیے، سب مل کر کھانا کھائیں گے۔,ماشاء اللہ، اچھا لگے گا، ان شاء اللہ شریک ہونے کی کوشش کروں گا۔,,,,,,,جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ ان شاء اللہ شام,,,,,,,سر، بس ہو گیا، ضرور آؤں گا۔,,,,,,,بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ن,,,,,,
28,خالہ,بھانجی,High,آپ اپنی خالہ سے گفتگو کر رہی ہیں۔ بات چیت کے دوران وہ آپ کو اگلے دن کھانے کی دعوت دیتی ہیں۔,کل کھانے پر آنا۔,خالہ جان، آپ نے یاد کیا، یہ میرے لیے خوشی کی بات ہے، ان شاء اللہ ضرور آؤں گی۔,,,,,,,جی خالہ، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔,,,,,,,ابوڑہ مگر ان شاء اللہ میرا آؤنس خوب ہو گیا ۔ ان شاء اللہ کل کھان,,,,,,,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
ابّا جان، آپ کی مح",,,,,,
29,دوست,دوست,Low,آپ اپنے دوست سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو باہر کھانا کھانے کی تجویز دیتا ہے۔,آج باہر کھانا کھاتے ہیں۔,یہ اچھی تجویز ہے، ساتھ کچھ وقت بھی گزار لیں گے۔,,,,,,,بہت شکریہ! آج باہر کھانا کھاتے ہیں۔ یہ تو آپ کی اچھ,,,,,,,جی یار، ان شاء اللہ میں آؤنٹا ہو جاؤں گا، اگر تم ضرور آؤنا ہ,,,,,,,ابّا جان، تمہاری طرف سے اس کی تجویز گرفتار ہوں، لیکن میری جانب,,,,,,
30,بزرگ,نوجوان,High,آپ ایک سماجی موقع پر بزرگ سے گفتگو کر رہے ہیں۔ بات چیت کے دوران وہ آپ کو اپنے ساتھ کھانے کی دعوت دیتے ہیں۔,بیٹا، آج ہمارے ساتھ کھانا کھا لو۔,آپ کی محبت کا شکریہ آپ نے فرمایا ہے تو ضرور شامل ہوں گا۔,,,,,,,جی سر، میری دیگر ضروریات بخوبی ختم ہو گئی ہیں، میں آپ کے ساتھ کھانا,,,,,,,ابو، بہت شکریہ! ان شاء اللہ میں ضرور کھانہ کھاؤں گا۔,,,,,,,ابّا جان، ان شاء اللہ میں آج تھیک ہوں گا، کھانا کھانے کی دعائ,,,,,,
31,بزرگ,نوجوان,High,آپ ایک بزرگ سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو کچھ رقم دینے کی پیشکش کرتے ہیں۔,یہ رقم رکھ لو۔,آپ کی دعائیں اور شفقت ہی میرے لیے کافی ہیں، فی الحال اس کی ضرورت نہیں۔,,,,,,,ابّا جان، ان شاء اللہ میں اس رقم کو رکھ لूں۔ بہت شکریہ！请注意，这里的回答,,,,,,,جی سر، بہت شکریہ، مگر مجھے اس کی تکلیف نہیں کرنی چاہیے۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,
32,ساس,بہو,High,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,,,,,,,جی سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی�,,,,,,,ابوہیلی، میری ضرورت نہیں ہے، ان کو کچھ دینا یار کی محبت کا,,,,,,,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے ان چوڑی,,,,,,
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,,,,,,,سر، بہت شکریہ! ان شاء اللہ میں یہ ضرور خیلی چھوٹا سा تحفہ,,,,,,,ابّا جان، آپ کی محبت کا بے حد شکریہ، بس یہ کام مکمل ہو گیا۔ ان شاء اللہ,,,,,,,یار، بس کام مکمل ہو گیا، تو اچانک یاد آیا، تمہارا لیے ہوا یہ چھو,,,,,,
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,,,,,,,ماموں جان، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے ت,,,,,,,جی ماموں، رکھ لیتا ہوں یہ انگوٹھی۔ ان شاء اللہ میں اس ک,,,,,,,ابّا جان، بس یہ آئندہ میری نشانی ہے، تمہاری محبت کا بے حد شکر,,,,,,
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,,,,,,,سر، بس یہ شکریہ ہے۔ مجھے اس کی تکلیف نہیں تھی۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,,جی یار، بہت شکریہ! ان شاء اللہ آئندہ وقت مگر تماشا کر لیتا ہوں,,,,,,
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,بہت شکریہ سر، یہ میری طرف سے بہت بڑی حوصلہ افزائی ہے۔,,,,,,,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے,,,,,,,بہت شکریہ سر، یہ کام میری کوتاہی نہیں۔ آپ کی اس بات کا مع,,,,,,
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,,,,,,,ابّا جان، بہت شکریہ، بس ختم ہو گیا، चलوں کا اٹھاؤں، ضرور ر,,,,,,,یار، بس کام مکمل ہو گیا، تو اچھا لگا، رکھ لو۔ یہ تمہارا شکر گزار,,,,,,,ٹھیک ہے یار، شکریہ! ان شاء اللہ اس کی محبت کا بے حد شکریہ۔,,,,,,
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,,,,,,,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر مجھے اسکارف نہیں رکھنا ی�,,,,,,,جی بہن، شکریہ! ان شاء اللہ میں یہ رکھ لوں۔,,,,,,,ابو، آپ کی محبت کا بے حد شکریہ، مگر بس یہ تقریب ختم ہو گئی ہے,,,,,,
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,,,,,,,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,,,,,,,اب کافی ہو گیا، براہِ کرم دیکھ لو یار، امید ہے تمہاری محبت کا ب�,,,,,,,ابّی، میری میراث ہے۔ ان شاء اللہ میں ضرور بہترہ خوشی میں گیا,,,,,,
